Blog,Recipe,Link,Time,Ingredients
Two peas and their pod,One Pot Sausage Pasta,https://www.twopeasandtheirpod.com/one-pot-sausage-pasta/,10 mins,"['delallo olive oil', 'sausage links', 'medium yellow onion', 'red bell pepper', 'garlic', 'tomato paste', 'chopped kale', '15 oz can diced tomatoes', 'dried basil', 'dried oregano', 'fennel seed', 'delallo uncooked penne pasta', 'vegetable or chicken broth', 'chopped fresh mozzarella cheese', 'parmesan cheese', 'chopped fresh basil']"
Two peas and their pod,Roasted Mustard Cauliflower,https://www.twopeasandtheirpod.com/roasted-mustard-cauliflower/,10 mins,"['olive oil', 'fresh lemon juice', 'dijon mustard', 'whole grain mustard', 'garlic', 'head of cauliflower', 'kosher salt and black pepper']"
Two peas and their pod,Banana Blueberry Baked Oatmeal Cups,https://www.twopeasandtheirpod.com/banana-blueberry-baked-oatmeal-cups/,10 mins,"['ground flaxseed plus\xa03 tablespoons water', 'old fashioned oats\xa0,', 'baking powder', 'sea salt', 'ground cinnamon', 'large ripe banana,', 'coconut oil,', 'unsweetened vanilla almond milk', 'pure maple syrup,', 'pure vanilla extract', 'blueberries,']"
Two peas and their pod,Cauliflower Lentil Sloppy Joes,https://www.twopeasandtheirpod.com/cauliflower-lentil-sloppy-joes/,10 mins,"['red lentils', 'water', 'small head cauliflower', 'olive oil', 'small yellow onion', 'large red bell pepper', 'celery stick', 'carrot', 'garlic', '15\xa0oz\xa0cans\xa0crushed tomatoes', '8 oz can tomato sauce', 'ketchup', 'worcestershire sauce', 'red wine vinegar', 'brown sugar', 'chili powder', 'ground mustard', 'smoked paprika', 'ground cumin', 'kosher salt and black pepper', 'whole wheat hamburger buns']"
Two peas and their pod,Brown Butter Banana Chocolate Chip Bars,https://www.twopeasandtheirpod.com/brown-butter-banana-chocolate-chip-bars/,10 mins,"['unsalted butter', 'packed brown sugar', 'large egg', 'mashed banana,', 'vanilla extract', 'baking powder', 'of baking soda', 'sea salt', 'all-purpose flour', 'semi-sweet chocolate chips']"
Two peas and their pod,Easy Skillet Vegetable Lasagna,https://www.twopeasandtheirpod.com/easy-skillet-vegetable-lasagna/,10 mins,"['olive oil', 'small yellow onion', 'small red bell pepper', 'small zucchini', 'sliced mushrooms', 'garlic cloves', 'dried basil', 'dried oregano', 'dash of crushed red pepper flakes', 'uncooked lasagna noodles', '24-ounce jar\xa0pasta sauce or homemade marinara sauce', '15-ounce can diced\xa0tomatoes, undrained', 'kosher salt and black pepper', 'ricotta cheese', 'fresh mozzarella', 'freshly grated parmesan cheese', 'chopped fresh basil']"
Two peas and their pod,No-Bake Oatmeal Raisin Cookie Energy Bites,https://www.twopeasandtheirpod.com/no-bake-oatmeal-raisin-cookie-energy-bites/,10 mins,"['old-fashioned rolled oats', 'ground flaxseed', 'chia seeds', 'ground cinnamon', 'a pinch of sea salt', 'creamy almond butter', 'honey', 'vanilla extract', 'raisins']"
Two peas and their pod,Cherry Oatmeal Bars,https://www.twopeasandtheirpod.com/cherry-oatmeal-bars/,10 mins,"['all purpose flour', 'granulated sugar', '(14.5 oz) red tart\xa0pitted cherries in water', 'vanilla extract', 'red food coloring,', 'all purpose flour', 'salt', 'baking soda', 'firmly packed brown sugar', 'old fashioned oats', 'cold\xa0unsalted butter']"
Two peas and their pod,"Skillet Chicken with Chickpeas, Tomatoes, and Olives",https://www.twopeasandtheirpod.com/skillet-chicken-with-chickpeas-tomatoes-and-olives/,10 mins,"['bone-in chicken thighs', 'salt and freshly ground black pepper', 'olive oil', 'small onion', 'garlic cloves', '15-ounce can chickpeas, drained and rinsed', 'grape tomatoes sliced in half', 'chicken broth or stock', 'dried oregano', 'kalamata olives', 'crumbled feta cheese', 'chopped basil']"
Two peas and their pod,Chocolate Banana Bread,https://www.twopeasandtheirpod.com/chocolate-banana-bread/,10 mins,"['all-purpose flour', 'dutch process cocoa', 'baking soda', 'sea salt', 'large brown bananas', 'unsalted butter,', 'canola', 'packed light brown sugar', 'large egg,', 'pure vanilla extract', 'semisweet chocolate chips,']"
Two peas and their pod,Roasted Red Pepper Tomato Soup,https://www.twopeasandtheirpod.com/roasted-red-pepper-tomato-soup/,10 mins,"['olive oil', 'yellow onion', 'carrot', 'celery rib', 'garlic', 'tomato paste', 'bay leaves', '28 ounce can crushed tomatoes', '12-ounce jar roasted red peppers, drained', 'vegetableâ\xa0broth', 'sugar', 'dried thyme', 'dash of crushed red pepper', 'chopped fresh basil', 'almond breeze original almondmilk', 'freshly chopped basil and croutons']"
Two peas and their pod,Raspberry Dutch Baby,https://www.twopeasandtheirpod.com/raspberry-dutch-baby/,10 mins,"['large eggs', 'whole milk', 'all-purpose flour', 'granulated sugar', 'salt', 'pure vanilla extract', 'unsalted butter', 'fresh raspberries', 'optional toppings: kroger powderedâ\xa0sugar']"
Two peas and their pod,Strawberry Chocolate Cake,https://www.twopeasandtheirpod.com/strawberry-chocolate-cake/,20 mins,"['granulated sugar', 'all-purpose flour', 'unsweetened cocoa', 'baking powder', 'baking soda', 'salt', 'large eggs', 'whole milk', 'vegetable oil', 'vanilla extract', 'boiling water', 'unsalted butter', 'powdered sugar', 'vanilla extract', 'semi-sweet chocolate chips', 'semi-sweet chocolate chips or chopped chocolate', 'heavy cream', 'strawberries', '']"
Two peas and their pod,Chocolate Cherry Cookies,https://www.twopeasandtheirpod.com/chocolate-cherry-cookies/,10 mins,"['all-purpose flour', 'baking soda', 'sea salt', 'dutch processed cocoa', 'unsalted butter', 'granulated sugar', 'light brown sugar', 'large eggs', 'vanilla extract', 'chocolate chunks', 'dried cherries']"
Two peas and their pod,Homemade Soft Pretzel Bites,https://www.twopeasandtheirpod.com/homemade-soft-pretzel-bites/,2 hrs,"['warm water', 'light brown sugar', 'package active dry yeast', 'unsalted butter', 'kosher salt', 'all-purpose flour', 'vegetable oil', 'water', 'baking soda', 'whole egg', 'coarse sea salt', 'unsalted butter', 'all-purpose flour', 'milk', 'cheddar cheese']"
Two peas and their pod,Smoky Bacon Chili,https://www.twopeasandtheirpod.com/smoky-bacon-chili/,15 mins,"['olive oil', 'ground beef', 'ground italian sausage', 'medium yellow onion', 'red bell pepper', 'garlic', ""hunt's recipe ready tomato paste packet"", ""8 oz can hunt's tomato sauce"", ""15 oz cans hunt's diced tomatoes"", '15 oz cans small red beans or kidney beans, rinsed and drained', 'strips cooked bacon', 'tamed jalapeno slices', 'tablespoon', 'ground cumin', 'smoked paprika', 'pure maple syrup', 'salt and black pepper', 'optional toppings-shredded cheese']"
Two peas and their pod,"Orange, Avocado, and Kale Quinoa Salad",https://www.twopeasandtheirpod.com/orange-avocado-and-kale-quinoa-salad/,15 mins,"['olive oil', 'fresh orange juice', 'fresh lemon juice', 'honey', 'salt and pepper', 'bunch lacinato kale', 'olive oil', 'lemon juice', 'of kosher salt', 'cooked quinoa', 'large orange', 'large cara cara orange', 'large avocado', 'fresh mint', 'shelled pistachios', 'crumbled feta cheese']"
Two peas and their pod,Easy Chicken and Rice Soup Recipe,https://www.twopeasandtheirpod.com/easy-chicken-and-rice-soup-recipe/,10 mins,"['extra-virgin olive oil', 'medium yellow onion,', 'garlic cloves,', 'medium carrots,', 'celery ribs,', 'fresh thyme sprigs', 'bay leaf', 'chicken stock or broth,', 'of water', 'long grain white rice,', 'shredded cooked chicken,', 'kosher salt and freshly ground black pepper,']"
Two peas and their pod,Cauliflower Bolognese,https://www.twopeasandtheirpod.com/cauliflower-bolognese/,15 mins,"['small head cauliflower', 'butter', 'choppedâ\xa0yellow onionsâ', 'garlic,', '28â\xa0ozâ\xa0cans whole plum tomatoes in thick puree', 'red lentilsâ', 'balsamic vinegar', 'sugar', 'minced fresh thyme', 'dried basil', 'dried oregano', 'dash of crushed red pepper', 'kosher salt and black pepper,', 'spaghetti or other pasta', 'chopped fresh basil and grated parmesan cheese,']"
Two peas and their pod,Bacon Cheddar Pretzel Cheese Ball,https://www.twopeasandtheirpod.com/bacon-cheddar-pretzel-cheese-ball/,10 mins,"['cream cheese', 'shredded private selection white sharp cheddar cheese', 'garlic powder', 'worcestershire sauce', 'diced cooked private selection bacon', 'green onions', 'a few dashes of hot sauce', 'chopped pretzels', 'crackers']"
Two peas and their pod,Almond Butter Granola,https://www.twopeasandtheirpod.com/almond-butter-granola/,10 mins,"['old-fashioned rolled oats', 'chopped almonds', 'ground flaxseed', 'ground cinnamon', 'sea salt', 'creamy\xa0almond butter', 'pure maple syrup', 'coconut oil,', 'vanilla extract']"
Two peas and their pod,Kale and Wild Rice Salad,https://www.twopeasandtheirpod.com/kale-and-wild-rice-salad/,15 mins,"['for the salad:', 'large bunch kale', 'olive oil', 'of kosher salt', 'fresh squeezed lemon juice', 'cooked wild rice', 'large apple', 'avocado', 'dried cranberries', 'toasted slivered almonds', 'goat cheese', 'for the dressing;', 'olive oil', 'balsamic vinegar', 'fresh squeezed lemon juice', 'pure maple syrup', 'dijon mustard', 'dash of salt and ground black pepper']"
Two peas and their pod,No-Bake Berry Energy Bites,https://www.twopeasandtheirpod.com/no-bake-berry-energy-bites/,10 mins,"['quickâ\xa0oats', 'very berry cheerios', 'shreddedâ\xa0coconut', 'ground flaxseed', 'chia seeds', 'sea salt', 'creamy almond butter', 'honey', 'coconut oil', 'vanilla extract', 'dried blueberries']"
Two peas and their pod,Slow Cooker Black Bean Tortilla Soup,https://www.twopeasandtheirpod.com/slow-cooker-black-bean-tortilla-soup/,10 mins,"['medium yellow onion', 'garlic', 'red bell pepper', 'yellow bell pepper', '14-ounce cans black beans, rinsed and drained', ""14.5 ounce cans hunt's fire roasted diced tomatoes, with juice"", 'vegetable broth', 'juice of 1 lime', 'frozen corn', 'chopped cilantro', 'ground cumin', 'chili powder', 'salt and black pepper', 'optional garnishes: chopped fresh cilantro', 'corn tortillas', 'vegetable oil', 'salt']"
Two peas and their pod,"Roasted Cauliflower, Feta, and Orzo Salad",https://www.twopeasandtheirpod.com/roasted-cauliflower-feta-and-orzo-salad/,20 mins,"['small head cauliflower,', 'olive oil', 'garlic,', 'kosher salt', 'freshly ground black pepper', 'orzo pasta', 'thinly sliced red onion', 'crumbled feta cheese', 'dried cherries', 'baby spinach', 'extra-virgin olive oil', 'fresh lemon juice', 'honey', 'dijon mustard', 'kosher salt and black pepper,']"
Two peas and their pod,Sweet Potato Chickpea Chili,https://www.twopeasandtheirpod.com/sweet-potato-chickpea-chili/,15 mins,"['olive oil', 'small yellow onion', 'peeled and chopped sweet potatoes', 'red bell pepper', 'garlic', 'small jalapeno', 'vegetable broth', '15 oz can fire roasted diced tomatoes', '15 oz can diced tomatoes', '15 oz can chickpeas, rinsed and drained', 'chili powder', 'ground cumin', 'smoked paprika', 'cayenne pepper', 'chopped cilantro', 'salt and pepper']"
Two peas and their pod,Roasted Pear and Cranberry Brussels Sprouts,https://www.twopeasandtheirpod.com/roasted-pear-and-cranberry-brussels-sprouts/,10 mins,"['brussels sprouts', 'pears', 'finely chopped yellow onion or red onion', 'extra-virgin olive oil', 'kosher salt', 'freshly ground black pepper', 'or 4 lemon wedges', 'honey', 'dried cranberries']"
Two peas and their pod,Eggnog Bread,https://www.twopeasandtheirpod.com/eggnog-bread/,15 mins,"['all-purpose flour', 'granulated sugar', 'salt', 'baking powder', 'ground cinnamon', 'ground nutmeg', 'eggnog', 'vegetable or canola oil', 'large eggs', 'vanilla extract', 'rum extract', 'powdered sugar', 'eggnog', 'vanilla extract', 'rum extract', 'ground nutmeg']"
Two peas and their pod,"Sausage, Cheese, and Potato Egg Casserole",https://www.twopeasandtheirpod.com/sausage-cheese-and-potato-egg-casserole/,15 mins,"['breakfast sausage', 'large yellow onion', 'red bell pepper', 'garlic', 'large eggs', 'milk', 'frozen diced potatoes', 'roughly chopped spinach', 'shredded pepper jack cheese', 'salt', 'black pepper', 'green onions']"
Two peas and their pod,Chocolate Peppermint Bundt Cake,https://www.twopeasandtheirpod.com/chocolate-peppermint-bundt-cake/,20 mins,"['unsalted butter', 'cocoa powder', 'kosher salt', 'water', 'all-purpose flour', 'granulated sugar', 'baking soda', 'large eggs', 'sour cream', 'peppermint extract', 'pure vanilla extract', 'bittersweet chocolate', 'corn syrup', 'heavy cream', 'granulated sugar', 'crushed candy canes or peppermint candies']"
Two peas and their pod,Chocolate Dipped OREO Cookies,https://www.twopeasandtheirpod.com/chocolate-dipped-oreo-cookies/,10 mins,"['oreo cookies', 'chocolate candy melts', 'sprinkles']"
Two peas and their pod,Orange Chocolate Spritz Cookies,https://www.twopeasandtheirpod.com/orange-chocolate-spritz-cookies/,8 mins,"['granulated sugar', 'orange zest', 'land o lakesâ® unsalted butter', 'large egg', 'vanilla extract', 'all-purposeâ\xa0flour', 'salt', 'chocolate chips']"
Two peas and their pod,Snowy-Topped Brownie Drops,https://www.twopeasandtheirpod.com/snowy-topped-brownie-drops/,12 mins,"['unsalted butter', 'semisweet or bittersweet chocolate', 'granulated sugar', 'cold large eggs', 'pure vanilla extract', 'fine sea salt', 'all-purpose flour', ""confectioners' sugar""]"
Two peas and their pod,Salted Caramel Pretzel Fudge,https://www.twopeasandtheirpod.com/salted-caramel-pretzel-fudge/,10 mins,"['semisweet chocolate chips', '14-ounce can sweetened condensed milk', 'butter', 'vanilla extract', 'choppedâ\xa0pretzels', 'soft caramel candies', 'heavy cream', 'sea salt', 'whole pretzels for garnish', 'sea salt']"
Two peas and their pod,Lime Coconut Snowballs,https://www.twopeasandtheirpod.com/lime-coconut-snowballs/,20 mins,"['all-purpose flour', 'grated lime zest', 'superfine sugar', 'salt', 'unsalted butter', 'vanilla extract', 'cream cheese', 'cream cheese', 'fresh lime juice', 'powedered sugar', 'sweetened shredded coconut']"
Two peas and their pod,Chocolate Peppermint Crunch Cookies,https://www.twopeasandtheirpod.com/chocolate-peppermint-crunch-cookies/,15 mins,"['all-purpose flour', 'baking soda', 'salt', 'dutch processed cocoa', 'unsalted butter', 'granulated sugar', 'light brown sugar', 'large eggs', 'vanilla extract', 'peppermint extract', 'semi-sweet chocolate chips', 'peppermint crunch pieces', 'crushed candies']"
Two peas and their pod,Chicken Pot Pie,https://www.twopeasandtheirpod.com/chicken-pot-pie/,40 mins,"['all-purpose flour', 'sugar', 'salt', 'cold unsalted butter', 'cold buttermilk', 'cold water', 'large egg', 'unsalted butter', 'diced onion', 'medium carrots', 'stalk celery', 'garlic', 'all-purpose flour', 'minced fresh thyme', 'minced fresh italian parsley', 'salt', 'black pepper', 'chicken broth', 'heavy cream', 'shredded chicken or turkey', 'frozen peas']"
Two peas and their pod,Leftover Turkey Cranberry Melts,https://www.twopeasandtheirpod.com/leftover-turkey-cranberry-melts/,10 mins,"['hearty bread', 'cranberry sauce', 'shredded leftover turkey', 'arlaâ® havarti cheese', 'arugula', 'salt and black pepper']"
Two peas and their pod,"Green Beans with Brown Butter, Crispy Shallots, and Hazelnuts",https://www.twopeasandtheirpod.com/green-beans-with-brown-butter-crispy-shallots-and-hazelnuts/,10 mins,"['canola oil', 'shallots', 'green beans', 'butter', 'roughly chopped hazelnuts', 'kosher salt and black pepper']"
Two peas and their pod,Soft Gingersnap Cookies,https://www.twopeasandtheirpod.com/soft-gingersnap-cookie-recipe/,15 mins,"['all-purpose flour', 'baking powder', 'salt', 'ground ginger', 'ground cinnamon', 'ground cloves', 'nutmeg', 'unsalted butter', 'packed light brown sugar', 'large egg', 'vanilla extract', 'molasses', 'granulated sugar']"
Two peas and their pod,Apple Cranberry Pie,https://www.twopeasandtheirpod.com/apple-cranberry-pie/,45 mins,"['all-purpose flour', 'sugar', 'salt', 'cold unsalted butter', 'cold buttermilk', 'cold water', 'large egg beaten with 1 tablespoon water', 'turbinado sugar', 'large apples', 'juice of ½ lemon', 'cranberries', 'granulated sugar', 'all-purpose flour', 'ground cinnamon', 'orange zest', 'vanilla extract']"
Two peas and their pod,Orange Chocolate Chip Cookies,https://www.twopeasandtheirpod.com/orange-chocolate-chip-cookies/,15 mins,"['all-purpose flour', 'baking powder', 'baking soda', 'sea salt', 'granulated sugar', 'zest of 1 medium orange', 'unsalted butter,', 'light brown sugar', 'large eggs', 'vanilla extract', 'chocolate chips,', 'extra sea salt for sprinkling on cookies', 'extra orange zest for sprinkling on cookies,']"
Two peas and their pod,Sweet Potato Hummus,https://www.twopeasandtheirpod.com/sweet-potato-hummus/,10 mins,"['large sweet potatoes', 'garlic', 'olive oil', '15 oz canâ\xa0of chickpeas, rinsed and drained', 'tahini', 'juice of 1 lemon', 'finely minced fresh rosemary', 'salt and black pepper', 'crumbled feta cheese', 'kettle brand chips']"
Two peas and their pod,"Butternut Squash, Sausage, and Kale Gnocchi",https://www.twopeasandtheirpod.com/butternut-squash-sausage-and-kale-gnocchi/,50 mins,"['small butternut squash', 'olive oil', 'kosher salt and black pepper', 'delallo potato gnocchi', 'diced red onion', 'loose italian sausage', 'finely chopped kale', 'garlic', 'finely chopped fresh rosemary', 'dried cranberries', 'grated\xa0parmigiano reggiano']"
Two peas and their pod,Pumpkin Cheesecake with Brown Butter Gingersnap Crust,https://www.twopeasandtheirpod.com/pumpkin-cheesecake-with-brown-butter-gingersnap-crust/,20 mins,"['land o lakesâ® unsalted butter', 'ground gingersnap cookies', 'granulated sugar', '8 oz packages cream cheese, at room temperature', 'large eggs', 'granulated sugar', '15 oz can pumpkin puree', 'ground cinnamon', 'ground ginger', 'freshly grated nutmeg', 'ground cloves', 'salt', 'vanilla extract', 'heavy cream', 'powdered sugar', 'vanilla extract']"
Two peas and their pod,Sweet Potato and Black Bean Kale Salad,https://www.twopeasandtheirpod.com/sweet-potato-and-black-bean-kale-salad/,10 mins,"['olive oil', 'large sweet potato', 'kosher salt and black pepper', 'large bunch kale', 'sea salt', '15 oz can black beans, rinsed and drained', 'finely chopped red cabbage', 'chopped jicama sticks', 'pepitas', 'chopped cilantro', 'large avocado', 'crumbled cotija cheese or crumbled queso fresco', 'olive oil', 'fresh lime juice', 'finely chopped cilantro', 'garlic', 'salt and black pepper']"
Two peas and their pod,"Brie, Apple, and Honey Crostini",https://www.twopeasandtheirpod.com/brie-apple-and-honey-crostini/,5 mins,"['baguette', 'jar private selection apple butter', 'brie', 'large apples', 'squeeze of fresh lemon juice', 'candied pecans', 'honey']"
Two peas and their pod,"Sweet Potato, Kale, and Goat Cheese Frittata",https://www.twopeasandtheirpod.com/sweet-potato-kale-and-goat-cheese-frittata/,10 mins,"['large eggs', 'milk', 'ground nutmeg', 'salt and black pepper', 'olive oil', 'large sweet potato', 'red onion', 'garlic', 'chopped fresh rosemary', 'chopped kale', 'crumbled goat cheese']"
Two peas and their pod,Pumpkin Coconut Chocolate Chip Muffins,https://www.twopeasandtheirpod.com/pumpkin-coconut-chocolate-chip-muffins/,15 mins,"['all-purpose flour', 'ground cinnamon', 'ground ginger', 'ground cloves', 'ground nutmeg', 'baking soda', 'salt', 'pumpkin puree', 'granulated sugar', 'coconut oil', 'large eggs', 'vanilla extract', 'shredded coconut', 'chocolate chips', 'shredded coconut', 'chocolate chips']"
Two peas and their pod,Pizza Stuffed Chicken Roll-Ups,https://www.twopeasandtheirpod.com/pizza-stuffed-chicken-roll-ups/,10 mins,"['olive oil spray or cooking spray', '8-ounce boneless, skinless chicken breasts', 'kosher salt', 'freshly ground black pepper', 'shredded part-skim mozzarella', 'turkey pepperoni', 'white button mushrooms', 'seasoned whole wheat or regular bread crumbs', 'freshly grated parmesan cheese', 'olive oil', 'fresh lemon juice', 'marinara sauce,', 'thin slices red onion', 'finely chopped green bell pepper']"
Two peas and their pod,One Pot Vegetarian Chili Mac and Cheese,https://www.twopeasandtheirpod.com/one-pot-vegetarian-chili-mac-and-cheese/,10 mins,"['olive oil', 'onion', 'red bell pepper', 'garlic', ""pouch hunt's recipe ready tomatoâ\xa0paste"", 'vegetableâ\xa0broth', ""14.5-ounce can hunt's diced tomatoes"", ""15 oz can hunt's tomato sauce"", '15 0z cans smallâ\xa0red beans or kidney beans, drained and rinsed', '15 oz can black beans, drained and rinsed', 'chili powder', 'ground cumin', 'kosher salt and freshly ground black pepper', 'uncooked macaroniâ\xa0pasta', 'shredded cheddar cheese', 'sliced green onions']"
Two peas and their pod,Pumpkin Pie Smoothie,https://www.twopeasandtheirpod.com/pumpkin-pie-smoothie/,5 mins,"['milk', 'pumpkin puree', 'frozen banana', 'jell-o simply good vanilla bean pudding mix', 'pure maple syrup', 'pumpkin pie spice', 'ground cinnamon', 'ice cubes']"
Two peas and their pod,Green Chile Cheddar Cheese Cornbread,https://www.twopeasandtheirpod.com/green-chile-cheddar-cheese-cornbread/,10 mins,"['all-purpose flour', 'coarse cornmeal', 'granulated sugar', 'baking powder', 'baking soda', 'salt', 'buttermilk', 'unsalted butter', 'canola or vegetable oil', 'large eggs', 'frozen corn', '4 oz can green chiles', 'shredded cheddar cheese']"
Two peas and their pod,Brown Butter Pumpkin Oatmeal Scotchies,https://www.twopeasandtheirpod.com/brown-butter-pumpkin-oatmeal-scotchies/,20 mins,"['unsalted butter', 'cups all-purpose flour', 'baking soda', 'pumpkin spice', 'salt', 'ground cinnamon', 'packed light brown sugar', 'granulated sugar', 'large eggs', 'vanilla', 'pumpkin puree', 'old-fashioned oats', 'butterscotch chips']"
Two peas and their pod,Lemon Arugula Pasta with Burrata,https://www.twopeasandtheirpod.com/lemon-arugula-pasta-with-burrata/,10 mins,"['delallo organic whole wheat rigatoni', 'olive oil', 'small shallot', 'large garlic cloves', 'zest of 1 large lemon', 'juice of 2 large lemons', 'baby arugula', 'burrata cheese', 'salt and black pepper', 'crushed red pepper flakes']"
Two peas and their pod,Slow Cooker Marinara Sauce,https://www.twopeasandtheirpod.com/slow-cooker-marinara-sauce/,10 mins,"['small yellow onion', 'garlic', ""28 oz cans hunt's diced tomatoes"", ""6 oz can hunt's tomato paste"", 'olive oil', 'bay leaves', 'dried basil', 'dried oregano', 'brown sugar', 'salt and black pepper', 'dash of crushed red pepper']"
Two peas and their pod,Funfetti Cake,https://www.twopeasandtheirpod.com/funfetti-cake/,20 mins,"['cake flour', 'whole milk', 'large egg whites', 'vanilla extract', 'granulated sugar', 'baking powder', 'salt', 'unsalted butter', 'sprinkles', 'unsalted butter', 'confectioners sugar', 'salt', 'vanilla extract', 'milk or heavy cream', 'sprinkles for decorating']"
Two peas and their pod,Peanut Butter Toast with Skillet Cinnamon Apples,https://www.twopeasandtheirpod.com/peanut-butter-toast-with-skillet-cinnamon-apples/,5 mins,"['large apples', 'lemon juice', 'unsalted butter', 'brown sugar', 'ground cinnamon', 'of ground allspice', ""dave's killer bread"", 'creamy peanut butter', 'candied walnuts or pecans']"
Two peas and their pod,Skillet Creamy Lemon Rosemary Chicken,https://www.twopeasandtheirpod.com/skillet-creamy-lemon-rosemary-chicken/,10 mins,"['skinless boneless chicken breasts', 'salt and black pepper', 'olive oil', 'large lemons', 'chicken broth', 'of a yellow onion', 'garlic', 'chopped rosemary', 'heavy cream', 'unsalted butter', 'rice for serving']"
Two peas and their pod,Pumpkin Truffle Bundt Cake with Chocolate Ganache,https://www.twopeasandtheirpod.com/pumpkin-truffle-bundt-cake-with-chocolate-ganache/,15 mins,"['all-purpose flour', 'baking soda', 'pumpkin pie spice', 'salt', 'granulated sugar', 'vegetable or canola oil', 'large eggs', 'vanilla extract', '15 oz can pure pumpkin (not pie pilling)', 'lindor pumpkin spice truffles', 'lindt excellence 70% chocolate', 'heavy cream', 'corn syrup']"
Two peas and their pod,Sausage and Peppers with Zucchini Noodles,https://www.twopeasandtheirpod.com/sausage-and-peppers-with-zucchini-noodles/,15 mins,"['extra-virgin olive oil', 'sweet fennel italian sausage links', 'spicy italian sausage links', 'medium yellow onions', 'red bell pepper', 'orange bell pepper', 'tomato paste', 'red pepper flakes', 'garlic cloves', 'dried oregano', 'low-sodium chicken broth', 'salt and pepper', 'finely chopped fresh curly parsley', 'medium zucchini']"
Two peas and their pod,Crunchy No-Bake Chocolate Peanut Butter Bars,https://www.twopeasandtheirpod.com/crunchy-no-bake-chocolate-peanut-butter-bars/,5 mins,"['semi-sweet chocolate chips', 'creamy peanut butter', 'honey', 'unsalted butter', 'cornflakes']"
Two peas and their pod,3-Ingredient Roasted Parmesan Pesto Potatoes,https://www.twopeasandtheirpod.com/3-ingredient-roasted-parmesan-pesto-potatoes/,10 mins,"['red potatoes', 'private selection basil pesto', 'salt and black pepper', 'grated fresh parmesan cheese']"
Two peas and their pod,Rainbow Vegetable Sandwich,https://www.twopeasandtheirpod.com/rainbow-vegetable-sandwich/,15 mins,"['bread', 'arla herbs & spices cream cheese', 'arugula', 'cucumber slices', 'alfalfa sprouts', 'avocado', 'yellow bell pepper strips', 'shredded carrots', 'red bell pepper strips', 'mato slices', 'radishes', 'finely chopped purple cabbage']"
Two peas and their pod,Garlic Butter Grilled Vegetable Pizza,https://www.twopeasandtheirpod.com/garlic-butter-grilled-vegetable-pizza/,20 mins,"['small zucchini', 'small red pepper', 'sliced mushrooms', 'sliced red onions', 'olive oil', 'salt and pepper', 'pizza dough', 'land o lakes® unsalted butter', 'garlic', 'fresh mozzarella cheese', 'grape or cherry tomatoes', 'freshly chopped basil']"
Two peas and their pod,Mini No-Bake Cheesecakes,https://www.twopeasandtheirpod.com/mini-no-bake-cheesecakes/,15 mins,"['graham cracker crumbs', 'brown sugar', 'unsalted butter', '8-ounce packages cream cheese, at room temperature', 'granulated sugar', 'vanilla extract', '14 oz can sweetened condensed milk', 'fresh lemon juice', 'sliced strawberries']"
Two peas and their pod,Black Bean and Quinoa Enchilada Zucchini Boats,https://www.twopeasandtheirpod.com/black-bean-and-quinoa-enchilada-zucchini-boats/,20 mins,"['medium zucchini', 'olive oil', 'yellow onion', 'of garlic', 'small red bell pepper', 'ear sweet corn', 'chili powder', 'ground cumin', 'juice of ½ a lime', 'chopped fresh cilantro', '15-ounce can black beans, rinsed and drained', 'cooked quinoa', 'salt and black pepper', '10-ounce can red enchilada sauce', 'shredded mexican blend or cheddar cheese']"
Two peas and their pod,No-Bake Almond Granola Bars,https://www.twopeasandtheirpod.com/no-bake-almond-granola-bars/,10 mins,"['quick oats', 'crispy rice cereal', 'blue diamond roasted salted almonds', 'salt', 'unsalted butter', 'brown sugar', 'honey', 'almond butter', 'vanilla extract', 'chocolate chips']"
Two peas and their pod,"Peach, Corn, and Avocado Salsa",https://www.twopeasandtheirpod.com/peach-corn-and-avocado-salsa/,15 mins,"['medium peaches', 'ears sweet corn', 'cherry or grape tomatoes', 'diced red onion', 'jalapeno', 'chopped cilantro', 'large avocado', 'fresh lime juice', 'kosher salt to taste and black pepper']"
Two peas and their pod,Whole Wheat Banana Coconut Oatmeal Chocolate Chunk Cookies,https://www.twopeasandtheirpod.com/whole-wheat-banana-coconut-oatmeal-chocolate-chunk-cookies/,15 mins,"['large ripe banana', 'coconut oil', 'coconut sugar', 'vanilla extract', 'large egg', 'white whole wheatâ\xa0flour', 'baking soda', 'baking powder', 'salt', 'old fashioned oats', 'flaked coconut', 'dark chocolate chunks']"
Two peas and their pod,"Avocado, Tomato, and Goat Cheese Toast",https://www.twopeasandtheirpod.com/avocado-tomato-and-goat-cheese-toast/,5 mins,"['ripe avocados', 'fresh lemon juice', 'sea salt and black pepper', 'bread', 'arugula', 'goat cheese', 'matoes', 'basil leaves', 'balsamic glaze']"
Two peas and their pod,Zucchini Banana Blueberry Muffins,https://www.twopeasandtheirpod.com/zucchini-banana-blueberry-muffins/,15 mins,"['white whole wheat flour', 'baking powder', 'baking soda', 'salt', 'ground cinnamon', 'medium ripe bananas', 'granulated sugar', 'packed light brown sugar', 'large egg', 'melted coconut oil', 'vanilla extract', 'shredded zucchini', 'blueberries', 'turbinado sugar']"
