Blog,Recipe,Link,Time,Ingredients
Chelseas Messy Apron,Banana Pancakes,https://www.chelseasmessyapron.com/banana-pancakes/,30 minutes,"['unsalted butter', 'mashed overripe bananas', 'buttermilk', 'egg', 'white sugar', 'vanilla extract', 'white all-purpose flour', 'baking powder', 'fine sea salt', 'ground cinnamon', 'serve with: sliced ripe bananas, pure maple syrup, whipped cream, crushed nuts, etc.']"
Chelseas Messy Apron,Asian Cucumber Salad,https://www.chelseasmessyapron.com/fresh-lemon-cucumber-salad/,20 minutes,"['persian cucumbers', 'chopped avocado', 'thinly sliced green onions', 'sesame oil', 'white wine vinegar', 'white sugar', 'toasted sesame seeds', 'red pepper flakes', 'salt and pepper']"
Chelseas Messy Apron,Ice Cream Pie,https://www.chelseasmessyapron.com/ice-cream-pie/,1 hour 25 minutes,"['pre-made graham cracker crust', 'salted caramel ice cream', 'fudge brownie ice cream', 'optional: whipped cream, shaved chocolate pieces, and/or caramel sauce']"
Chelseas Messy Apron,Coconut Curry Chicken,https://www.chelseasmessyapron.com/coconut-chicken-curry/,30 minutes,"['coconut oil', 'medium yellow onion', 'minced garlic', 'finely minced ginger', 'yellow curry powder', 'red curry paste', 'ground coriander', 'red bell pepper', 'boneless skinless chicken breast', 'fine sea salt and freshly cracked pepper', 'full-fat coconut milk', 'lime juice', 'brown sugar', 'fish sauce,', 'cilantro and/or basil', 'serve over/with: cooked basmati rice and naan bread with additional lime wedges', 'optional: chopped peanuts or cashews']"
Chelseas Messy Apron,Toffee Cookies,https://www.chelseasmessyapron.com/chocolate-dipped-toffee-pecan-cookies/,28 minutes,"['unsalted butter', 'light brown sugar,', 'white sugar', 'eggs,', 'vanilla extract', 'salt', 'baking soda', 'white flour', 'heath bars', 'finely chopped pecans,', 'semi-sweet or milk chocolate baking bars (divided)', 'optional: maldon sea salt flakes']"
Chelseas Messy Apron,Portillo’s Chopped Salad,https://www.chelseasmessyapron.com/portillos-chopped-salad/,30 minutes,"['uncooked ditalini pasta', 'cooked and crumbled bacon', 'rotisserie chicken', 'chopped lettuce', 'chopped red cabbage', 'cherry tomatoes,', 'thinly sliced green onions', 'crumbled gorgonzola cheese', 'honey-vanilla greek yogurt', 'balsamic vinegar (54g), pure maple syrup (73g) (not pancake syrup!), olive oil (45g)', 'dijon mustard', 'finely minced garlic, fine sea salt, freshly cracked pepper']"
Chelseas Messy Apron,Steak Gyros,https://www.chelseasmessyapron.com/steak-gyros/,1 hour 15 minutes,"['thick new york strip steak', 'olive oil', 'garlic', 'honey', 'dried oregano', 'paprika', 'salt and pepper', 'large english cucumber (or 1 persian cucumber)', 'full-fat plain greek yogurt', 'minced garlic', 'red wine vinegar', 'large lemon', 'olive oil', 'pitas breads', 'red onion,', 'diced english or persian cucumbers', 'diced cherry tomatoes', 'freshly parsley']"
Chelseas Messy Apron,Gelato,https://www.chelseasmessyapron.com/gelato/,7 hours,"['whole milk', 'heavy cream', 'chopped high-quality semi-sweet chocolate', 'special dark unsweetened cocoa powder', 'cornstarch', 'fine sea salt', 'white granulated sugar', 'vanilla extract', 'whole milk', 'heavy cream', 'cornstarch', 'fine sea salt', 'white sugar', 'vanilla bean paste', 'bittersweet, dark, semi-sweet, or milk chocolate', 'coconut oil']"
Chelseas Messy Apron,Beef Lettuce Wraps,https://www.chelseasmessyapron.com/beef-lettuce-wraps/,30 minutes,"['jasmine rice', 'lite coconut milk', 'fine sea salt and freshly cracked pepper', 'limes', 'shallot', 'rice wine vinegar', 'ginger', 'garlic', 'boston lettuce', 'carrot', 'green onions', 'lean ground beef', 'canola oil', 'cornstarch', 'beef stock', 'lite soy sauce', 'oyster sauce', 'sesame oil', 'light brown sugar', 'garnish with: roasted and salted peanuts or cashews (coarsely chopped), finely chopped cilantro']"
Chelseas Messy Apron,Black Bean Burger,https://www.chelseasmessyapron.com/black-bean-burger/,41 minutes,"['olive oil', 'yellow or red onion', 'red pepper', 'finely chopped baby bella mushrooms', 'minced garlic', 'black beans', 'worcestershire sauce', 'ketchup', 'large eggs', 'panko', 'walnuts', 'chili powder, cumin, and paprika', 'garlic powder', 'each of salt and pepper', 'cheese, brioche buns, bread and butter pickles, red onion, tomato, and sauce recipe shown below', 'mayonnaise', 'ketchup', 'onion', 'sweet pickle relish', 'adobo sauce', 'salt']"
Chelseas Messy Apron,Strawberry Shortcake,https://www.chelseasmessyapron.com/strawberry-shortcake/,1 hour 15 minutes,"['fresh, washed strawberries', 'white sugar', 'loosely measured lemon or orange zest', 'granulated sugar', 'white all-purpose flour', 'cornstarch', 'ground nutmeg', 'baking powder', 'baking soda', 'fine sea salt', 'butter', 'heavy cream', 'buttermilk', 'white sparkling sugar', 'heavy whipping cream', 'powdered sugar', 'pure vanilla extract']"
Chelseas Messy Apron,Nutella Crepes,https://www.chelseasmessyapron.com/nutella-strawberry-heart-shaped-pop-tarts/,1 hour 15 minutes,"['whole milk', 'white all-purpose flour', 'granulated white sugar', 'fine sea salt', 'unsalted butter', 'vanilla extract', 'eggs', 'nutella', 'fresh fruit such as sliced bananas and/or sliced strawberries', 'optional: powdered sugar and/or whipped cream']"
Chelseas Messy Apron,Grilled Avocado Bowls,https://www.chelseasmessyapron.com/grilled-avocado-bowls/,35 minutes,"['riced cauliflower', 'avocado', 'fresh lemon juice', 'olive oil', 'petite medley cherry tomatoes', 'fresh corn', 'optional: fresh chopped cilantro', 'fine sea salt and freshly cracked pepper', 'regular full-fat mayo', 'sour cream', 'fresh cilantro leaves', 'jalapeno', 'minced garlic', 'lime', 'ground cumin']"
Chelseas Messy Apron,Caramel Cookie Bars,https://www.chelseasmessyapron.com/salted-with-browned-butter-vanilla-caramel-butterscotch-cookie-bars/,1 hour 15 minutes,"['unsalted butter', 'white granulated sugar', 'powdered sugar', 'vanilla bean paste (or 1 full tablespoon pure vanilla extract)', 'fine sea salt', 'white flour', 'unwrapped caramels', 'heavy whipping cream', 'maldon sea salt']"
Chelseas Messy Apron,Apple Fritter Bread,https://www.chelseasmessyapron.com/bite-sized-apple-crisp/,1 hour 10 minutes,"['apples', 'light brown sugar', 'ground cinnamon', 'light brown sugar', 'ground cinnamon', 'large egg', 'large egg yolk', 'granulated sugar', 'vegetable oil', 'unsalted butter', 'sour cream', 'vanilla extract', 'baking soda', 'fine sea salt', 'ground cinnamon', 'ground nutmeg', 'all-purpose white flour', 'powdered sugar', 'heavy cream']"
Chelseas Messy Apron,Chicken Chow Mein,https://www.chelseasmessyapron.com/easy-chow-mein-spiralized-zucchini/,30 minutes,"['boneless skinless chicken breasts or thighs,', 'baking soda', 'green cabbage', 'fresh ginger', 'garlic cloves', 'julienned carrots', 'thinly sliced celery', 'green onions', 'vegetable oil', 'chow mein noodles', 'cornstarch', 'lite soy sauce', 'oyster sauce', 'chicken stock', 'brown sugar', 'toasted (or plain) sesame oil', 'freshly cracked pepper']"
Chelseas Messy Apron,Oreo Balls,https://www.chelseasmessyapron.com/oreo-balls/,40 minutes,"['oreos', 'cream cheese', 'chocolate chips', 'white chocolate', 'optional: vegetable oil or coconut oil']"
Chelseas Messy Apron,Parfait,https://www.chelseasmessyapron.com/parfait/,10 minutes,"['fresh strawberries', 'berries', 'vanilla yogurt', 'granola', 'optional: drizzle of honey per parfait']"
Chelseas Messy Apron,Creamy Chicken Pasta,https://www.chelseasmessyapron.com/creamy-chicken-pasta/,35 minutes,"['fettuccine noodles', 'unsalted butter,', 'olive oil', 'sliced mushrooms', 'finely minced garlic', 'italian seasoning', 'fine sea salt and cracked pepper', 'boursin garlic and herb cheese', 'freshly grated parmesan cheese', 'coarsely chopped rotisserie chicken', 'packed baby spinach,', 'for serving: additional parmesan cheese, fresh parsley (optional)']"
Chelseas Messy Apron,Baked Ravioli Lasagna (One Skillet!),https://www.chelseasmessyapron.com/baked-ravioli/,35 minutes,"['olive oil', 'finely diced yellow onion', 'finely minced garlic', 'mild italian sausage', 'marinara sauce', 'fine sea salt and cracked pepper', 'italian seasoning', 'beef stock', 'fresh cheese-filled ravioli', 'boursin cheese', 'freshly grated mozzarella cheese', 'freshly grated parmesan cheese', 'optional: 1/4 cup finely chopped italian parsley']"
Chelseas Messy Apron,Cherry Smoothie,https://www.chelseasmessyapron.com/cherry-smoothie/,5 minutes,"['unsweetened vanilla almond milk', 'frozen sweet cherries', 'frozen banana coins', 'almond butter']"
Chelseas Messy Apron,Chicken Tikka Masala,https://www.chelseasmessyapron.com/chicken-tikka-masala/,1 day 1 hour 30 minutes,"['garlic cloves', 'peeled ginger', 'ground turmeric', 'garam masala', 'ground cumin', 'ground coriander', 'fine sea salt', 'whole milk plain yogurt', 'lemon juice', 'boneless skinless chicken breasts', 'vegetable oil', 'small yellow onion', 'tomato paste', 'ground cardamom', 'crushed red pepper flakes', 'fire-roasted crushed tomatoes', 'heavy cream', 'chopped fresh cilantro plus sprigs for garnish', 'basmati rice, naan, and additional cilantro,']"
Chelseas Messy Apron,Kidney Bean Bowls (With Sweet Potatoes!),https://www.chelseasmessyapron.com/kidney-bean-bowls/,2 hours 10 minutes,"['roasted and salted whole cashews', 'fresh flat-leaf italian parsley', 'lemon juice + 1/2 teaspoon zest', 'water', 'extra virgin olive oil', 'garlic powder', 'fine sea salt and pepper', 'coarsely chopped jalapeño (no seeds or ribs),', 'honey', 'sweet potatoes,', 'red pepper,', 'olive oil', 'garlic powder, paprika', 'frozen corn', 'kidney beans,', 'uncooked couscous', 'vegetable broth, chicken broth, or water', 'butter or olive oil', 'ripe avocado,', 'optional, for serving: lemon wedges, additional jalapeños']"
Chelseas Messy Apron,Blueberry Crisp,https://www.chelseasmessyapron.com/blueberry-crisp/,1 hour 30 minutes,"['fresh blueberries', 'cornstarch', 'white sugar', 'fine sea salt', 'pure vanilla extract', 'freshly squeezed lemon juice', 'all-purpose, white flour', 'old fashioned oats', 'lightly packed light brown sugar', 'ground cinnamon', 'ground nutmeg', 'fine sea salt', 'cold unsalted butter', 'optional: serve with vanilla bean ice cream or fresh whipped cream']"
Chelseas Messy Apron,Bakery Style Chocolate Chip Cookies,https://www.chelseasmessyapron.com/bakery-style-chocolate-chip-cookies/,1 hour 10 minutes,"['unsalted butter', 'light brown sugar', 'white sugar', 'large egg', 'pure vanilla extract', 'cornstarch', 'baking soda', 'baking powder', 'sea salt', 'white all-purpose flour', 'milk chocolate chips']"
Chelseas Messy Apron,Snickerdoodles {Soft & Chewy},https://www.chelseasmessyapron.com/best-snickerdoodle-cookies/,25 minutes,"['unsalted butter', 'white sugar', 'light brown sugar', 'egg', 'egg yolk', 'pure vanilla extract', 'all-purpose white flour', 'cream of tartar', 'salt', 'baking soda', 'ground cinnamon', 'white sugar', 'ground cinnamon']"
Chelseas Messy Apron,Virgin Mojito Recipe,https://www.chelseasmessyapron.com/virgin-mojito-recipe/,5 minutes,"['large mint leaves', 'freshly squeezed lime juice', 'simple syrup', 'club soda, ginger ale, or sparkling lime water', 'plenty of ice', 'optional garnish: lime wedge or slice of lime']"
Chelseas Messy Apron,Pineapple Chicken Salad,https://www.chelseasmessyapron.com/pineapple-chicken-salad/,15 minutes,"['prepared rotisserie chicken', 'crushed pineapple,', 'honey-roasted almonds', 'thinly sliced celery', 'red onion', 'full-fat mayonnaise', 'sour cream', 'honey', 'dijon mustard', 'freshly squeezed lemon juice', 'salt and pepper', 'croissants or other sandwich bread/rolls']"
Chelseas Messy Apron,Elote,https://www.chelseasmessyapron.com/elote/,27 minutes,"['ears of sweet corn', 'vegetable oil', 'mexican crema', 'mayo', 'minced cilantro', 'garlic', 'chili powder', 'paprika', 'ground cumin', 'cayenne pepper', 'lime', 'crumbled queso cotija', 'optional: additional lime wedges for serving']"
Chelseas Messy Apron,Caramel Oatmeal Cookies,https://www.chelseasmessyapron.com/molten-lava-caramel-chocolate-oatmeal-cookies/,24 minutes,"['white flour', 'old fashioned oats', 'packed light brown sugar', 'baking soda', 'fine sea salt', 'unsalted butter', 'vanilla extract', 'egg', 'unwrapped rolos', 'milk chocolate chips', 'vegetable oil']"
Chelseas Messy Apron,Fat Bombs,https://www.chelseasmessyapron.com/fat-bombs/,1 hour 10 minutes,"['natural peanut butter', 'melted coconut oil', 'unsweetened cocoa powder', 'liquid stevia', 'fine sea salt']"
Chelseas Messy Apron,The Best Crème Brûlée,https://www.chelseasmessyapron.com/creme-brulee/,50 minutes,"['vanilla bean', 'sea salt', 'heavy cream', 'egg yolks', 'superfine white sugar', 'water', 'optional: fresh berries for serving']"
Chelseas Messy Apron,Butternut Squash Curry,https://www.chelseasmessyapron.com/butternut-squash-curry/,50 minutes,"['large shallot', 'minced garlic', 'finely minced ginger', 'butternut squash', 'coconut oil', 'red curry paste', 'yellow curry powder', 'ground coriander', 'packaged butternut squash soup', 'full-fat coconut milk', 'good quality fire-roasted diced (or crushed) tomatoes', 'fine sea salt', 'white sugar', 'fresh baby spinach', 'serve with: cooked basmati rice, crushed cashews/peanuts/pistachios, chopped cilantro, lime wedges']"
Chelseas Messy Apron,{One Pan} Sausage Pesto & Veggies,https://www.chelseasmessyapron.com/sausage-pesto/,30 minutes,"['smoked roasted chicken sausage', 'frozen cauliflower gnocchi', 'sun-dried tomatoes (soaked in oil and herbs),', 'asparagus', 'paprika', 'roasted garlic powder', 'fine sea salt and freshly cracked pepper', 'container fresh-made store-bought basil pesto', 'freshly grated parmesan cheese']"
Chelseas Messy Apron,Orange Julius,https://www.chelseasmessyapron.com/skinny-orange-creamsicle-smoothie/,5 minutes,"['orange juice', 'whole milk', 'water', 'powdered sugar', 'pure vanilla extract', 'ice cubes']"
Chelseas Messy Apron,Banana Bites (2 Ways!),https://www.chelseasmessyapron.com/chocolate-raspberry-banana-bites/,45 minutes,"['ripe, but firm bananas', 'creamy peanut butter', 'dark chocolate chips', 'coconut oil', 'creamy peanut butter', 'whole wheat flour tortillas', 'honey', 'granola or miniature chocolate chips', 'ripe, but firm bananas']"
Chelseas Messy Apron,Brigadeiros,https://www.chelseasmessyapron.com/spring-strawberry-brigadeiros/,55 minutes,"['unsalted butter', 'sweetened condensed milk', 'regular cocoa powder', 'salt', 'chocolate sprinkles or additional cocoa powder,']"
Chelseas Messy Apron,Mango Chicken,https://www.chelseasmessyapron.com/mango-chicken/,30 minutes,"['chicken breasts', 'olive oil', 'lime juice', 'honey', 'minced garlic', 'paprika', 'chili powder', 'ground cumin', 'diced ripe mango', 'diced jalapeno', 'diced red onion', 'fresh cilantro,', 'freshly squeezed lime juice', 'ground cumin', 'fine sea salt and freshly cracked pepper', 'ripe avocado', 'optional: additional fresh lime wedges']"
Chelseas Messy Apron,Greek Yogurt Pancakes,https://www.chelseasmessyapron.com/healthy-greek-yogurt-pancakes-with-a-blueberry-peach-syrup/,15 minutes,"['all-purpose flour', 'cornstarch', 'white granulated sugar', 'baking powder', 'fine sea salt', 'greek yogurt', 'whole milk', 'eggs', 'pure vanilla extract', 'grated lemon zest or 1/2 teaspoon cinnamon,', 'unsalted butter']"
Chelseas Messy Apron,Chicken Ramen,https://www.chelseasmessyapron.com/chicken-ramen/,30 minutes,"['ramen noodles,', 'vegetable oil', 'garlic', 'ginger paste', 'red bell pepper', 'chopped broccoli', 'chopped mushrooms', 'reduced-sodium soy sauce', 'worcestershire sauce', 'ketchup', 'sriracha sauce', 'dark or light brown sugar', 'chicken breast  (1/2 pound),', 'fine sea salt and freshly cracked pepper', 'garnish with sprinkle of toasted sesame seeds, 3-4 green onions, 1-2 tablespoons chopped cilantro, and a few drizzles of sesame oil']"
Chelseas Messy Apron,Pesto Chicken with Corn & Bean Salsa,https://www.chelseasmessyapron.com/pesto-chicken/,30 minutes,"['fine sea salt and freshly cracked pepper', 'boneless skinless chicken breasts', 'buttermilk', 'white flour', 'lemon pepper seasoning', 'unsalted butter', 'olive oil', 'cannellini beans', 'fire-roasted corn', 'avocado', 'sun-dried tomatoes packed in oil + 2 teaspoons oil from the jar', 'fresh basil', 'lemon', 'couscous', 'chicken stock or veggie stock', 'butter', 'basil pesto sauce', 'large lemons', 'optional: fresh basil']"
Chelseas Messy Apron,Deviled Egg Recipe,https://www.chelseasmessyapron.com/deviled-egg-recipe/,30 minutes,"['large eggs', 'fine sea salt', 'mayonnasie', 'apple cider vinegar', 'dijon mustard', 'worcestershire sauce', 'fine sea salt and freshly ground black pepper', 'white sugar', 'cayenne pepper', 'finely chopped herbs', 'paprika']"
Chelseas Messy Apron,Oatmeal Smoothie,https://www.chelseasmessyapron.com/strawberry-mango-oatmeal-smoothie/,8 hours 10 minutes,"['old-fashioned oats or quick oats', 'banana', 'unsweetened vanilla almond milk', 'roasted and lightly salted almond butter', 'pure maple syrup', 'pure vanilla extract,', 'ground cinnamon', 'fine sea salt,', 'ice cubes']"
Chelseas Messy Apron,Chicken Salad Wrap,https://www.chelseasmessyapron.com/cilantro-and-avocado-pizza/,20 minutes,"['prepared rotisserie chicken', 'stalks celery', 'mayonnaise', 'sour cream', 'honey', 'dijon mustard', 'lemon juice', 'salt and pepper', 'whole wheat wraps', 'pieces washed and dried romaine lettuce', 'roma tomatoes', 'avocado']"
Chelseas Messy Apron,Quiche Lorraine,https://www.chelseasmessyapron.com/quiche-lorraine/,50 minutes,"['frozen ready-to-bake pie crust', 'center-cut bacon', 'butter', 'medium yellow onion', 'minced garlic', 'parmesan cheese', 'swiss cheese', 'large eggs', 'heavy cream', 'ground nutmeg', 'fine sea salt and freshly cracked pepper', 'optional garnish: chopped chives']"
Chelseas Messy Apron,Quinoa Enchilada Bake,https://www.chelseasmessyapron.com/quinoa-enchilada-bake/,1 hour,"['sweet potatoes', 'red pepper', 'yellow onion', 'olive oil', 'ground cumin', 'garlic powder', 'chili powder', 'uncooked white quinoa', 'vegetable stock/broth or water', 'freshly squeezed lime juice', 'fire-roasted corn', 'black beans', 'mild red enchilada sauce', 'chopped cilantro', 'sharp cheddar cheese', 'toppings: chopped avocado, sour cream, tortilla chips, additional lime and cilantro', 'fine sea salt and freshly cracked pepper']"
Chelseas Messy Apron,Homemade Pancakes,https://www.chelseasmessyapron.com/homemade-pancakes/,15 minutes,"['unsalted butter', 'white vinegar', 'whole milk', 'white all-purpose flour', 'white granulated sugar', 'ground cinnamon', 'fine sea salt', 'cornstarch', 'baking powder', 'baking soda', 'egg', 'pure vanilla extract']"
Chelseas Messy Apron,Monster Cookies,https://www.chelseasmessyapron.com/healthier-flourless-monster-cookies/,30 minutes,"['creamy peanut butter', 'light brown sugar', 'coconut oil', 'egg', 'egg yolk', 'baking soda', 'fine sea salt', 'pure vanilla extract', 'oats', 'chocolate chips', ""m&m's"", 'optional: flaky sea salt']"
Chelseas Messy Apron,Chocolate Pudding Pie,https://www.chelseasmessyapron.com/easiest-triple-layer-chocolate-pudding-pie-video/,3 hours 10 minutes,"['oreos or chocolate sandwich cookies', 'unsalted butter', 'white sugar', 'instant chocolate pudding mix', 'whole milk', 'frozen whipped topping', 'optional: mini chocolate chips and/or raspberries']"
Chelseas Messy Apron,Blueberry Syrup,https://www.chelseasmessyapron.com/blueberry-syrup/,20 minutes,"['fresh blueberries', 'water', 'white granulated sugar', 'cornstarch', 'pure vanilla extract or 1 tablespoon fresh lemon juice']"
Chelseas Messy Apron,Sausage and Potatoes Skillet Meal,https://www.chelseasmessyapron.com/sausage-and-potatoes-skillet/,20 minutes,"['baby yukon gold potatoes', 'finely chopped shallot', 'red pepper', 'olive oil', 'unsalted butter', 'minced garlic', 'smoked sausage', 'paprika', 'roasted garlic powder', 'onion powder', 'fine sea salt and freshly cracked pepper', 'optional: fresh chopped parsley', 'freshly grated parmesan cheese or dipping sauce (note 1)']"
Chelseas Messy Apron,Waffle Recipe,https://www.chelseasmessyapron.com/waffle-recipe/,20 minutes,"['unsalted butter', 'whole milk', 'white vinegar', 'white all-purpose flour', 'cornstarch', 'baking soda', 'baking powder', 'ground cinnamon', 'salt', 'light brown sugar', 'eggs', 'egg yolk', 'pure vanilla extract', 'heavy cream']"
Chelseas Messy Apron,Dinner Rolls,https://www.chelseasmessyapron.com/dinner-rolls/,50 minutes,"['whole milk', 'active dry yeast', 'white granulated sugar', 'unsalted butter', 'egg', 'white all-purpose flour', 'fine sea salt', 'vegetable oil']"
Chelseas Messy Apron,Italian Salad,https://www.chelseasmessyapron.com/healthy-italian-salad/,15 minutes,"['fresh flat-leaf italian parsley,', 'packed fresh basil leaves', 'dried oregano', 'garlic', 'red wine vinegar', 'white sugar', 'freshly cracked black pepper and fine sea salt', 'extra virgin olive oil', 'large head romaine lettuce', 'english cucumbers', 'artichokes', 'grape tomatoes', 'pitted black olives', 'avocado,', 'freshly grated parmesan cheese,', 'croutons', 'optional: pepperoncini']"
Chelseas Messy Apron,Bunny Bait,https://www.chelseasmessyapron.com/bunny-bait/,15 minutes,"['corn or rice chex', 'miniature pretzel twists or pretzel rods', ""cap'n crunch cereal"", 'honey-nut cheerios,', ""easter m&m's,"", 'white chocolate chips', 'vegetable or canola oil']"
Chelseas Messy Apron,Beef Chow Mein,https://www.chelseasmessyapron.com/one-skillet-beef-chow-mein-stir-fry/,30 minutes,"['frozen stirfry vegetables', 'flank steak', 'baking soda', 'green cabbage', 'garlic cloves', 'fresh ginger', 'green onions', 'vegetable oil', 'chow mein noodles', 'cornstarch', 'lite soy sauce', 'oyster sauce', 'beef stock', 'brown sugar', 'toasted (or plain) sesame oil', 'freshly cracked pepper', 'optional: toasted sesame seeds']"
Chelseas Messy Apron,Grape Salad,https://www.chelseasmessyapron.com/grape-salad/,20 minutes,"['seedless green grapes', 'seedless red grapes', 'full-fat cream cheese', 'full-fat sour cream', 'powdered sugar', 'lemon juice', 'orange juice', 'vanilla extract', 'sea salt', 'light brown sugar', 'chopped pecans']"
Chelseas Messy Apron,Caramel Stuffed Cookies,https://www.chelseasmessyapron.com/caramel-stuffed-cookies/,1 hour 40 minutes,"['unsalted butter', 'light brown sugar,', 'white granulated sugar', 'large egg', 'large egg yolk', 'vanilla extract', 'fine sea salt', 'baking soda', 'white flour', 'milk chocolate chips', ""m&m's of choice"", 'chewy caramels,', 'optional: sea salt flakes']"
Chelseas Messy Apron,Chimichurri Chicken,https://www.chelseasmessyapron.com/chimichurri-chicken/,30 minutes,"['garlic', 'red wine vinegar', 'lime', 'cilantro', 'fresh flat-leaf parsley', 'olive oil', 'oregano', 'red pepper flakes', 'honey', 'fine sea salt and freshly cracked pepper', 'chicken breasts', 'ground cumin', 'ground coriander', 'olive oil', 'optional: 1 and 1/2 cups uncooked basmati rice']"
Chelseas Messy Apron,Black Bean Corn Salad {15 Minute Prep!},https://www.chelseasmessyapron.com/black-bean-corn-salad/,15 minutes,"['couscous', 'water', 'large head romaine lettuce', 'black beans', 'fire-roasted corn', 'mini sweet bell peppers', 'pepper jack cheese', 'corn tortilla chips', 'jalapeno ranch salad dressing', 'honey bbq sauce', 'optional: fresh lime, fresh cilantro']"
Chelseas Messy Apron,Puppy Chow {& How to Customize},https://www.chelseasmessyapron.com/4-more-recipes-muddy-buddies/,15 minutes,"['rice chex', 'creamy peanut butter', 'milk or semisweet chocolate chips', 'unsalted butter', 'vanilla extract', 'fine sea salt', 'powdered sugar', ""festive/holiday m&m's or reeses pieces,""]"
Chelseas Messy Apron,Pineapple Chicken,https://www.chelseasmessyapron.com/grilled-chicken-caramelized-pineapple-salsa-rice-bowl/,40 minutes,"['boneless skinless chicken breasts', 'olive oil', 'freshly squeezed lime juice', 'minced garlic', 'honey', 'ground cumin', 'ground coriander', 'fine sea salt and freshly cracked pepper', 'vegetable oil', 'diced pineapple', 'loosely packed cilantro', 'finely diced jalapeno', 'diced red onion', 'freshly squeezed lime juice', 'ground cumin', 'avocado', 'optional: serve over rice or quinoa']"
Chelseas Messy Apron,Shrimp Couscous,https://www.chelseasmessyapron.com/shrimp-couscous/,37 minutes,"['sea salt and freshly cracked pepper', 'garlic powder', 'italian seasoning', 'cayenne pepper', 'olive oil', 'lemon juice,', 'large shrimp', 'couscous', 'red pepper', 'asparagus', 'red wine vinegar', 'honey', 'finely chopped garlic', 'finely chopped cilantro', 'finely chopped fresh flat-leaf parsley']"
Chelseas Messy Apron,Icebox Cake {With Oreos!},https://www.chelseasmessyapron.com/icebox-cake/,30 minutes,"['milk chocolate chips', 'nutella', 'dutch-process cocoa powder', 'hot water', 'heavy whipping cream', 'vanilla extract', 'powdered sugar', 'whole milk', 'oreo cookies']"
Chelseas Messy Apron,Steak Fajitas,https://www.chelseasmessyapron.com/steak-fajitas/,40 minutes,"['orange juice', 'lime juice', 'olive oil', 'worcestershire sauce', 'fresh cilantro', 'garlic', 'steak', 'chili powder', 'white sugar', 'paprika and cumin', 'onion powder, garlic powder', 'cayenne pepper', 'fine sea salt and freshly cracked pepper', 'olive oil', 'assorted colored bell peppers', 'yellow onion', 'ripe avocado', 'flour tortillas', 'sour cream, freshly sliced tomatoes or pico de gallo, additional cilantro and/or lime']"
Chelseas Messy Apron,Grilled BBQ Chicken Rice Bowl,https://www.chelseasmessyapron.com/grilled-bbq-chicken/,35 minutes,"['olive oil', 'boneless skinless chicken breasts', 'fine sea salt, light brown sugar', 'pepper, chili powder, sweet paprika', 'garlic powder, onion powder, cumin', 'bbq sauce', 'fine sea salt and freshly cracked pepper', 'white basmati rice', 'chicken broth, stock, or water', 'large lime', 'chopped cilantro', 'black beans', 'fire-roasted corn', 'large avocado', 'freshly grated sharp cheddar cheese', 'tortilla strips', 'additional limes/cilantro', 'jalapeno ranch dressing', 'bbq sauce']"
Chelseas Messy Apron,Easter Treats {Free Printables},https://www.chelseasmessyapron.com/easter-treats-free-printables/,15 minutes,"['rice chex', 'creamy peanut butter', 'semi-sweet or milk chocolate chips', 'unsalted butter', 'vanilla extract', 'fine sea salt', 'powdered sugar', ""easter/spring m&m's""]"
Chelseas Messy Apron,White Chocolate Macadamia Nut Cookies,https://www.chelseasmessyapron.com/easy-white-chocolate-macadamia-nut-cookies/,1 hour 20 minutes,"['unsalted butter', 'light brown sugar', 'white sugar', 'egg', 'pure vanilla extract', 'pure almond extract', 'coconut extract', 'agave nectar', 'cornstarch', 'fine sea salt', 'baking soda', 'baking powder', 'all-purpose white flour', 'white chocolate chips', 'roasted unsalted macadamia nuts']"
Chelseas Messy Apron,Chewy Chocolate Chip Cookies,https://www.chelseasmessyapron.com/chewy-chocolate-chip-cookies/,24 minutes,"['unsalted butter', 'light brown sugar,', 'white sugar', 'egg', 'pure vanilla extract', 'pure maple syrup', 'cornstarch', 'baking soda', 'baking powder', 'sea salt', 'white all-purpose flour', 'good quality milk chocolate chips,']"
Chelseas Messy Apron,Jamaican Jerk Tacos,https://www.chelseasmessyapron.com/jamaican-jerk-tacos/,30 minutes,"['boneless skinless chicken breasts', 'jerk seasoning', 'olive oil,', 'tacos: 12 small corn or flour tortillas, 1 ripe avocado (optional), additional lime and/or cilantro (optional)', 'black beans,', 'ripe mango,', 'finely diced red onion', 'finely diced red pepper', 'diced cilantro', 'freshly squeezed lime juice', 'ground cumin', 'fine sea salt and freshly cracked pepper', 'mayo', 'firmly packed fresh cilantro leaves', 'jalapeno,', 'minced garlic', 'freshly squeezed lime juice', 'ground cumin']"
Chelseas Messy Apron,Homemade Cinnamon Rolls,https://www.chelseasmessyapron.com/easy-overnight-cinnamon-rolls/,48 minutes,"['whole milk', 'active dry yeast', 'white granulated sugar', 'unsalted butter,', 'pure vanilla extract', 'egg yolk', 'all-purpose white flour,', 'fine sea salt', 'ground cinnamon', 'butter,', 'brown sugar,', 'ground cinnamon', 'heavy cream,', 'full-fat cream cheese,', 'unsalted butter,', 'powdered sugar', 'vanilla bean paste', 'ground cinnamon', 'fine sea salt']"
