Blog,Recipe,Link,Time,Ingredients
Oh sweet basil,Spiced Idaho Tacos,https://ohsweetbasil.com/spiced-idaho-tacos-recipe/,40 minutes,"['ground beef', 'potato', 'vinegar', 'chili powder', 'ground cumin', 'oregano', 'thyme', 'garlic powder', 'dry minced onion', 'paprika', 'dashes hot sauce', 'tortillas', 'salsa', 'sour cream', 'cheese', 'guacamole', 'tomatoes']"
Oh sweet basil,Carrot Cake Oreos,https://ohsweetbasil.com/carrot-cake-oreos-recipe/,6 minutes,"['package golden oreos', ""packages carrot cake hershey's kisses"", 'orange candy melts', 'green candy melts']"
Oh sweet basil,Cheesy Ranch Chicken and Rice Casserole,https://ohsweetbasil.com/cheesy-ranch-chicken-and-rice-casserole-recipe/,1 hour 35 minutes,"['butter', 'garlic', 'minced mushrooms', 'flour', 'ranch seasoning mix', 'milk', 'chicken broth', 'cooked chicken', 'heaping cup sliced carrots', 'heaping cup broccoli', 'chicken broth', 'water', 'white or brown rice', 'frozen peas *optional', 'salt and pepper to taste', 'colby jack or cheddar cheese']"
Oh sweet basil,Cilantro Pesto Asparagus,https://ohsweetbasil.com/cilantro-pesto-asparagus/,10 minutes,"['recipe [cilantro pesto]', 'bundle asparagus trimmed', 'olive oil', 'sea salt', 'pepper', 'lemon zest of 1 lemon', 'parmesan cheese for garnish']"
Oh sweet basil,No Bake Oreo Chocolate Oreo Bunny Garden Dessert for Easter,https://ohsweetbasil.com/no-bake-chocolate-oreo-bunny-garden-dessert-recipe/,20 minutes,"['chocolate graham crackers', 'sugar', 'butter', 'package instant chocolate pudding', 'milk', 'can', 'cream cheese', 'heavy cream', 'powdered sugar', 'sleeves oreos', 'small strawberries', 'orange candy melts', 'large marshmallow', 'mini marshmallows', 'white chocolate chips', 'pairs bunny feet', 'green jimmies sprinkles for grass', 'sugar flowers']"
Oh sweet basil,Creamy Avocado Pesto Chicken Pasta,https://ohsweetbasil.com/avocado-pesto-chicken-pasta-recipe/,45 minutes,"['chicken breast tenders', 'olive oil', 'spices', 'penne pasta', 'salt', 'packed cups of fresh basil leaves', 'of garlic', 'pine nuts or walnuts', 'extra virgin olive oil', 'freshly squeezed lemon juice', 'avocado', 'sea salt and pepper', 'grated parmesan cheese']"
Oh sweet basil,Homemade Funfetti Cake,https://ohsweetbasil.com/homemade-funfetti-cake-recipe/,50 minutes,"['1 1/2 sticks unsalted butter, softened to room temperature', 'sugar', 'large eggs', 'large egg white', 'vanilla extract', 'almond extract', 'cake flour', 'all-purpose flour', 'baking powder', 'baking soda', 'kosher sea salt', 'plus 2 tablespoons buttermilk', 'rainbow jimmy sprinkles', '2 sticks butter, room temperature', 'vanilla extract', 'of salt', 'heavy cream', 'powdered sugar', 'sprinkles for garnish']"
Oh sweet basil,Meyer Lemon Syrup,https://ohsweetbasil.com/meyer-lemon-syrup/,10 minutes,"['cube unsalted butter', 'white sugar', 'karo syrup', 'whole milk', 'meyer lemon juice', 'zest of 1 meyer lemon', 'baking soda']"
Oh sweet basil,No Bake Lemon Cream Pie,https://ohsweetbasil.com/no-bake-lemon-cream-pie-recipe/,1 hour 18 minutes,"['deep dish pie plate or 2 pie dishes', 'graham cracker crumbs', 'butter', 'of salt', 'sugar', 'boxes of instant lemon pudding', 'whole milk', 'cream cheese', 'can sweetened condensed milk', 'cool whip or fresh whipped cream', 'raspberries', 'strawberries']"
Oh sweet basil,St. Patrick's Day Mint Chocolate Lucky Charms Bark,https://ohsweetbasil.com/st-patricks-day-mint-chocolate-lucky-charms-bark-recipe/,10 minutes,"['chocolate flavored almond bark', 'mint', 'green & gold lucky charms cereal', 'green mint m&m candies', ""green or st. patrick's theme sprinkles""]"
Oh sweet basil,Greek Chicken Souvlaki,https://ohsweetbasil.com/greek-chicken-souvlaki-recipe/,1 hour,"['lemons', 'olive oil', 'garlic', 'white or red wine vinegar', 'granulated sugar', 'fresh oregano', 'fresh parsley', 'sea salt ', 'freshly ground pepper', 'boneless skinless chicken breasts', 'red bell pepper', 'green bell pepper', 'red onion', 'lemon', 'english cucumber', 'garlic', 'plain greek yogurt', 'lemon zest', 'lemon juice', 'fresh dill', 'fresh mint', 'of salt']"
Oh sweet basil,Mint Chocolate Stracciatella Ice Cream,https://ohsweetbasil.com/mint-chocolate-stracciatella-ice-cream-recipe/,4 hours 10 minutes,"['egg yolks', 'sugar', 'salt', 'heavy cream', 'milk', 'mint extract', 'drops green food coloring', 'semi-sweet chocolate', 'vegetable oil']"
Oh sweet basil,Chia Peach Berry Protein Green Smoothie Bowl,https://ohsweetbasil.com/chia-peach-berry-protein-green-smoothie-bowl-recipe/,5 minutes,"['almond or coconut milk', 'scoop vanilla protein powder', 'handful spinach', 'frozen mixed berries', 'frozen peaches', 'banana', 'granola', 'chia seeds', 'almonds']"
Oh sweet basil,Raspberry Jello Fluff,https://ohsweetbasil.com/raspberry-jello-fluff-recipe/,4 hours 10 minutes,"['package raspberry jello', 'raspberry juice or water if necessary', 'evaporated milk', 'raspberries', 'whipped cream']"
Oh sweet basil,Copycat Red Mango Frozen Yogurt,https://ohsweetbasil.com/copycat-red-mango-frozen-yogurt-recipe/,10 minutes,"['plain yogurt', 'white sugar']"
Oh sweet basil,Cilantro Pesto,https://ohsweetbasil.com/cilantro-pesto-recipe/,10 minutes,"['cilantro', 'pine nuts', 'olive oil', 'lemon zest', 'lemon juice', 'garlic', 'pecorino romano cheese', 'salt and pepper to taste']"
Oh sweet basil,Lemon Berry Fluff Trifle,https://ohsweetbasil.com/lemon-berry-fluff-trifle-recipe/,20 minutes,"['graham cracker crumbs', 'butter', 'sugar', 'zest of 1/2 lemon', 'cool whip', 'containers strawberry yogurt', '3.4 ounce pkg lemon pudding (just the powder)', 'raspberries and blackberries', 'package strawberries', 'large bananas']"
Oh sweet basil,One-Pot Vegetables and Lentil Recipe,https://ohsweetbasil.com/one-pot-vegetables-and-lentil-recipe/,45 minutes,"['green lentils', 'olive oil', 'yellow onion', 'garlic', 'zucchini squash', 'bulk carrot', 'celery stalks', 'russet potato', 'salt and pepper', 'ground coriander', 'ground cumin', 'turmeric powder', 'ground cinnamon', 'cayenne pepper', 'canned diced tomatoes', 'water', 'chopped fresh parsley', 'lime wedges to serve', 'bread to serve']"
Oh sweet basil,Chocolate Covered Strawberry Ice Cream Cake,https://ohsweetbasil.com/chocolate-covered-strawberry-ice-cream-cake-recipe/,4 hours 40 minutes,"['unsalted butter', 'unsweetened cocoa powder', 'granulated sugar', 'eggs', 'vanilla extract', 'all purpose flour', 'baking powder', 'salt', 'strawberry ice cream', 'mini chocolate chips', 'heavy whipping cream', 'semi sweet chocolate chips']"
Oh sweet basil,Strawberries and Cream Protein Bars,https://ohsweetbasil.com/strawberries-and-cream-protein-bars-recipe/,40 minutes,"['[fisher nuts] pecans', 'fisher nuts almonds', 'vanilla protein', 'honey', 'maple syrup', 'gluten free flour blend or coconut flour and almond flour blend', 'coconut milk or other dairy free milk', 'freeze dried strawberries * see note', 'chia seeds']"
Oh sweet basil,Vegetarian Quinoa Skillet,https://ohsweetbasil.com/vegetarian-quinoa-skillet-recipe/,40 minutes,"['sweet potato', 'butternut squash', 'quinoa', 'vegetable stock', 'zest of one lemon', 'lemon juice', 'broccoli', 'cherry or grape tomatoes', 'craisins', 'salt and pepper']"
Oh sweet basil,Restaurant Worthy Crunchy Chicken Fingers,https://ohsweetbasil.com/restaurant-worthy-crunchy-chicken-fingers/,4 hours 5 minutes,"['peanut oil', 'egg', 'buttermilk', 'corn flakes', 'panko bread crumbs', 'flour', 'baking powder', 'season salt', 'pepper', 'boneless']"
Oh sweet basil,Reese's Marshmallow Peanut Butter Chip Cookies,https://ohsweetbasil.com/reeses-marshmallow-peanut-butter-chip-cookies-recipe/,12 minutes,"['brown sugar', 'peanut butter', 'butter', 'milk', 'vanilla', 'large egg', 'flour', 'baking soda', 'chocolate chips', ""reese's peanut butter cups"", 'mini marshmallows']"
Oh sweet basil,Fudgy Peanut Butter Brownie Cake,https://ohsweetbasil.com/fudgy-peanut-butter-brownie-cake-recipe/,38 minutes,"['8 tbsp unsalted butter, cut into small pieces', 'semisweet chocolate chips', 'peanut butter chips', 'granulated sugar', 'eggs', 'vanilla extract', 'all-purpose flour', 'of salt', ""chopped reese's peanut butter cups"", 'semisweet chocolate chips', 'peanut butter chips']"
Oh sweet basil,Double Chocolate Cherry Cookies,https://ohsweetbasil.com/double-chocolate-cherry-cookies-recipe/,2 hours 14 minutes,"['188 grams whole wheat flour or buckwheat flour for a gluten-free version*', ""86 grams dutch-process cocoa powder or hershey's special dark cocoa powder, sifted if lumpy"", 'baking powder', 'baking soda', 'salt', '266 grams light brown sugar, raw sugar, or coconut sugar', 'large eggs', '178 grams natural almond butter (the kind with just almonds and salt), room temperature', '168 grams unsalted butter or coconut oil, melted and cooled slightly', 'vanilla extract', '255 grams semi-sweet or dark chocolate chips*', '88 grams dried tart cherries']"
Oh sweet basil,Mini Peanut Butter Oreo Trifles,https://ohsweetbasil.com/mini-peanut-butter-oreo-trifles-recipe/,50 minutes,"[""15.25 box devil's food cake mix (i used pillsbury)"", 'hot water', 'butter', 'eggs', 'peanut butter chips', 'peanut butter chips', 'heavy cream', 'powdered sugar', 'vanilla', 'cream cheese', 'peanut butter', '15.25 oz package peanut butter oreos', 'chocolate syrup']"
Oh sweet basil,Chicken Wild Rice Soup with Leeks,https://ohsweetbasil.com/chicken-wild-rice-soup-with-leeks-recipe/,1 hour 30 minutes,"['olive oil', 'garlic', 'onion', 'carrots', 'leeks', 'fresh thyme', 'chicken', 'water depending on how brothy you like soup', 'bay leaves', 'chicken or turkey cooked and shredded', 'peas', 'cooked wild rice', 'salt and pepper to taste']"
Oh sweet basil,Citrus Greek Chicken,https://ohsweetbasil.com/citrus-greek-chicken-recipe/,2 hours 17 minutes,"['boneless', 'olive oil', 'orange juice', 'mccormick greek seasoning', 'salt', 'of pepper', 'garlic', 'oil packed sun-dried tomatoes', 'orange juice']"
Oh sweet basil,Strawberry Milkshake Crepes,https://ohsweetbasil.com/strawberry-milkshake-crepes-recipe/,7 minutes,"['large eggs', 'whole milk', 'strawberry milk mix', 'flour', 'of salt', 'sugar', 'of butter', 'heavy cream', 'powdered sugar', 'strawberries', 'sugar']"
Oh sweet basil,Chocolate Rose Red Velvet Cupcakes,https://ohsweetbasil.com/chocolate-rose-red-velvet-cupcakes-recipe/,32 minutes,"['cake flour', 'cocoa', 'baking powder', 'baking soda', 'salt', 'sugar', 'eggs', 'butter', 'red food coloring', 'vanilla', 'buttermilk', 'butter', 'cream cheese', 'vanilla', 'salt', 'cocoa powder', 'powdered sugar']"
Oh sweet basil,Red Velvet White Chocolate Chip Cookies,https://ohsweetbasil.com/red-velvet-white-chocolate-chip-cookies-recipe/,1 hour 18 minutes,"['flour', 'cocoa powder', 'baking soda', 'salt', 'corn starch', 'butter', 'shortening', 'brown sugar', 'white sugar', 'large eggs at room temperature', 'vinegar', 'buttermilk', 'red food coloring', 'vanilla', 'package white chocolate chips']"
Oh sweet basil,Texas Roadhouse Loaded Sweet Potato Copycat Recipe,https://ohsweetbasil.com/texas-roadhouse-loaded-sweet-potato-copycat-recipe/,1 hour,"['sweet potatoes washed and pricked with a knife on top once', 'mini marshmallows', 'softened butter', 'cinnamon', 'dash vanilla', 'honey', 'butter', 'brown sugar', 'honey', 'mini marshmallows']"
Oh sweet basil,Easy Krackle Brownies,https://ohsweetbasil.com/easy-krackle-brownies-recipe/,35 minutes,"['box ghirardelli double chocolate brownies', 'large krackle candy bars']"
Oh sweet basil,Easy Sausage Alfredo Pasta,https://ohsweetbasil.com/easy-sausage-alfredo-pasta-recipe/,22 minutes,"[""johnsonville irish o' garlic sausages"", 'unsalted butter', 'garlic', 'flour', 'cream cheese', 'heavy cream', 'parmesan cheese', 'salt and pepper to taste', 'penne pasta', 'frozen peas', 'oil packed sun dried tomatoes', 'fresh parsley']"
Oh sweet basil,Ham and Potato Corn Chowder,https://ohsweetbasil.com/ham-and-potato-corn-chowder-recipe/,1 hour,"['russet potatoes', 'butter', 'small onion', 'flour', 'chopped ham', 'half and half', 'heavy cream', 'milk', 'vegetable or chicken broth', 'bay leaves', 'corn', 'oregano', 'nutmeg', 'salt and pepper to taste']"
Oh sweet basil,Peanut Butter Banana Chocolate Chip Cookies,https://ohsweetbasil.com/peanut-butter-banana-chocolate-chip-cookies-recipe/,53 minutes,"['flour', 'baking soda', 'salt', 'corn starch', 'butter', 'creamy peanut butter', 'brown sugar', 'sugar', 'vanilla', 'mashed overripe bananas', 'mini chocolate chips', 'peanut butter chips']"
Oh sweet basil,Wacky Chocolate Cake,https://ohsweetbasil.com/wacky-chocolate-cake-recipe/,37 minutes,"['flour', 'sugar', 'baking soda', 'salt', 'cocoa powder', 'vinegar', 'vanilla', 'canola oil', 'water', 'unsalted butter', 'vanilla', 'heavy cream', 'of salt', 'cocoa powder', 'powdered sugar']"
Oh sweet basil,Cheesy Ground Beef and Rice Fried Cakes,https://ohsweetbasil.com/cheesy-ground-beef-and-rice-fried-cakes-recipe/,16 minutes,"['cooked rice', 'ground beef', 'peas', 'sliced carrots', 'shredded cheddar cheese', 'eggs', 'salt', 'pepper', 'garlic powder', 'bread crumbs', 'butter', 'flour', 'milk or heavy cream', 'nutmeg', 'salt and pepper to taste']"
Oh sweet basil,Cheesy Lasagna Dip,https://ohsweetbasil.com/cheesy-lasagna-dip-recipe/,25 minutes,"['marinara sauce or our [spaghetti sauce]', 'italian sausage', 'ground beef', 'garlic', 'fresh basil', 'ricotta or cottage cheese', 'basil', 'mozzarella cheese', 'baguette', 'butter', 'garlic spread seasoning to taste', 'parsley']"
Oh sweet basil,Pineapple Habanero Dip,https://ohsweetbasil.com/pineapple-habanero-dip-recipe/,2 minutes,"['cream cheese', 'queso fresco or cotija is fine', 'pineapple habanero salsa from the store* or any flavor pineapple salsa', 'pita chips for serving']"
Oh sweet basil,Santa Fe French Bread Pizzas,https://ohsweetbasil.com/santa-fe-french-bread-pizzas-recipe/,25 minutes,"['loaf of french bread', 'of salsa', 'mozzarella cheese', 'corn kernels', 'bell peppers', 'chile peppers', 'red onion', 'cherry tomatoes', 'cilantro leaves to garnish']"
Oh sweet basil,Jalapeno Popper Dip,https://ohsweetbasil.com/jalapeno-popper-dip-recipe/,35 minutes,"['cream cheese', 'jalapenos', 'olive oil', 'cheddar cheese', 'panko bread crumbs', 'butter']"
Oh sweet basil,Blood Orange Cream Puffs,https://ohsweetbasil.com/blood-orange-cream-puffs-recipe/,7 hours 50 minutes,"['blood orange juice', 'sugar', 'whole milk', 'heavy cream', 'sugar', 'salt', 'large egg yolks', 'large egg', 'cornstarch', 'unsalted butter', 'vanilla extract', 'water', 'unsalted butter', 'salt', 'all-purpose flour', 'sugar', 'eggs', 'dark chocolate', 'heavy cream']"
Oh sweet basil,Cheesy Chicken Melts,https://ohsweetbasil.com/cheesy-chicken-melts-recipe/,45 minutes,"['chicken breasts', 'montreal chicken seasoning', 'rotisserie chicken', 'cream cheese', 'butter', 'cheddar cheese', 'salt', 'pepper', 'package hamburger buns or potato buns', 'honey mustard', 'honey', 'butter', 'poppy seeds']"
Oh sweet basil,Buffalo Chicken Phyllo Rolls,https://ohsweetbasil.com/buffalo-chicken-phyllo-rolls-recipe/,34 minutes,"['mayonnaise', 'milk', 'sour cream', 'bleu cheese', 'salt and pepper', 'cream cheese', 'green onion', 'buffalo sauce', 'cooked chicken', 'sheets phyllo dough', 'butter', 'bleu cheese crumbles']"
Oh sweet basil,Cheesy Chicken Tortilla Queso Dip,https://ohsweetbasil.com/cheesy-chicken-tortilla-dip-recipe/,50 minutes,"['jar salsa con queso', 'package cream cheese', 'large chicken breast', 'frozen corn', 'fire roasted diced green chiles', 'taco seasoning', 'plus more for garnish', 'scoops tostitos chips']"
Oh sweet basil,Easy Cheesy Ranch Rolls,https://ohsweetbasil.com/favorite-cheese-bread/,2 hours 20 minutes,"['warm water', 'milk *see note', 'yeast', 'white flour or bread flour', 'sugar', 'salt', 'powdered buttermilk', 'sour cream or plain yogurt', 'shredded cheddar cheese', 'dry ranch salad dressing mix', 'butter for finishing']"
Oh sweet basil,Milk Chocolate Cupcakes,https://ohsweetbasil.com/milk-chocolate-cupcakes-recipe/,35 minutes,"['185g all-purpose flour', '50g natural unsweetened cocoa powder', 'baking soda', 'salt', 'stick', '200g granulated sugar', 'large eggs', 'pure vanilla extract', '120ml whole milk', '120ml hot water', 'and 1/3 sticks', '90g powdered sugar, sifted (plus more as necessary)', 'pure vanilla extract', 'milk chocolate', 'of salt']"
Oh sweet basil,Shredded Beef Enchiladas,https://ohsweetbasil.com/shredded-beef-enchiladas-recipe/,45 minutes,"['shredded beef (we use leftovers from [url:2][b]this recipe[/b][/url]', 'rice', 'can mexican tomatoes', 'can pinto or black beans', 'jar salsa con queso', 'shredded cheddar cheese', 'flour tortillas', 'sour cream and pico de gallo for serving']"
Oh sweet basil,Tater Tot Pizza Casserole,https://ohsweetbasil.com/tater-tot-pizza-casserole-recipe/,43 minutes,"['ground italian sausage', 'medium yellow onion', 'green bell pepper', 'sliced crimini mushrooms', 'garlic', 'diced pepperoni', 'tomato sauce', 'dried basil', 'dried oregano', 'tater tots']"
Oh sweet basil,Candied Macadamie Nuts,https://ohsweetbasil.com/candied-macadamia-nuts-recipe/,35 minutes,"['dry roasted', 'egg white', 'water', 'sugar', 'brown sugar', 'pumpkin pie spice', 'salt']"
Oh sweet basil,Crispy Sea Salt Chips,https://ohsweetbasil.com/crispy-sea-salt-chips-recipe/,7 minutes,"['russet potatoes', 'oil for frying', 'sea salt']"
Oh sweet basil,Peppermint Patties Brownies,https://ohsweetbasil.com/peppermint-patties-brownies-recipe/,55 minutes,"['sugar', 'brown sugar', 'vanilla', 'canola oil', 'large eggs', 'sifted cocoa powder', 'flour', 'baking powder', 'salt', 'chocolate chips', 'powdered sugar', 'peppermint extract', 'corn syrup', 'shortening', 'evaporated milk', 'semi sweet chocolate chips', 'butter']"
Oh sweet basil,BBQ Beef Sandwiches,https://ohsweetbasil.com/bbq-beef-sandwiches/,8 hours 10 minutes,"['one 3-4 pound beef chuck roast', 'root beer', 'bbq sauce', 'garlic powder', 'red pepper flakes', 'pepper']"
Oh sweet basil,Vegetarian Sun Dried Tomato Quinoa Bowls,https://ohsweetbasil.com/vegetarian-sun-dried-tomato-quinoa-bowls/,50 minutes,"['cooked quinoa', 'large carrot', 'red bell pepper', 'large zucchini chopped', 'broccoli', 'garlic', 'sweet potato', '[sun dried tomato pesto]\xa0']"
Oh sweet basil,Pan-Roasted Chicken in Herb Butter Sauce,https://ohsweetbasil.com/pan-roasted-chicken-in-herb-butter-sauce-recipe/,45 minutes,"['kosher salt', 'freshly ground black pepper', 'garlic powder', 'skin-on', 'of freshly minced garlic', 'add 1/4 cup white wine', 'chicken broth', 'butter', 'freshly chopped parsley', 'fresh thyme leaves', 'salt and pepper to taste']"
Oh sweet basil,Sloppy Joe Casserole,https://ohsweetbasil.com/sloppy-joe-casserole-recipe/,1 hour 15 minutes,"['butter', 'onion', 'red bell pepper', 'garlic', 'ground beef', 'large zucchini', 'carrot', 'dark or light brown sugar', 'dijon mustard', 'worcestershire sauce', 'liquid smoke', 'chili powder', 'smoked paprika', 'ketchup', 'apple cider vinegar', 'salt and pepper to taste', 'package pillsbury grands biscuits', 'shredded cheddar cheese', 'parsley for garnish']"
Oh sweet basil,Peanut Butter Mississippi Mud Blondies,https://ohsweetbasil.com/peanut-butter-mississippi-mud-blondies-recipe/,43 minutes,"['butter', 'brown sugar', 'peanut butter', 'large egg', 'vanilla', 'flour', 'baking powder', 'salt', 'peanut butter chips', 'mini marshmallows', 'butter', 'cocoa powder', 'powdered sugar', 'plus 2 tablespoons heavy cream', 'vanilla']"
Oh sweet basil,Cookie Butter Bars,https://ohsweetbasil.com/cookie-butter-bars-recipe/,35 minutes,"['tbl. unsalted butter', 'cookie butter', 'light brown sugar', 'egg', 'vanilla', 'all-purpose flour', 'salt', 'baking powder', 'white chocolate chips']"
Oh sweet basil,Moms Fabulous Slow Cooker Stew,https://ohsweetbasil.com/moms-fabulous-slow-cooker-stew/,6 hours 20 minutes,"['stew meat', 'butter', 'onion', 'stalks of celery', 'carrots', 'baby bella mushrooms', 'flour', 'heavy cream', 'milk *see note*', 'potatoes', '8oz can tomato sauce', 'package dry onion soup mix', 'basil', 'chicken or vegetable broth', 'stew meat', 'carrots', 'potatoes', 'can cream of celery soup', 'can cream of mushroom soup', '8oz can tomato sauce', 'package dry onion soup mix', 'dry basil', 'water']"
Oh sweet basil,Easy 6-Minute Microwave Caramels,https://ohsweetbasil.com/easy-6-minute-microwave-caramels-recipe/,40 minutes,"['light corn syrup', 'melted butter', 'condensed milk', 'granulated sugar', 'light brown sugar', 'sea salt', 'vanilla extract']"
Oh sweet basil,Pesto Meatball Panini,https://ohsweetbasil.com/pesto-meatball-panini-recipe/,35 minutes,"['italian sourdough bread', 'pesto', 'jar marinara sauce', 'fresh basil', 'of garlic', 'parmesan cheese', 'bag johnsonville meatballs', 'mozzarella cheese', 'butter', 'pesto']"
Oh sweet basil,Eggnog Poke Cake,https://ohsweetbasil.com/eggnog-poke-cake-recipe/,1 hour 25 minutes,"['box moist yellow cake mix', '3.4 ounce packages vanilla instant pudding mix', 'eggnog', 'heavy whipping cream', 'granulated sugar', 'sprinkles']"
Oh sweet basil,Holiday Party Veggie Wreaths and Dip,https://ohsweetbasil.com/holiday-party-veggie-wreaths-and-dip/,10 minutes,"['container [marzetti ranch dip]', 'head broccoli', 'bell peppers in red', 'grape tomatoes', 'cheese of choice']"
Oh sweet basil,Grandma's Famous Pinwheel Cookies,https://ohsweetbasil.com/grandmas-famous-pinwheel-cookies-recipe/,20 minutes,"['shortening', 'granulated sugar', 'brown sugar', 'large eggs', 'all-purpose flour', 'salt', 'baking soda', 'raisins', 'granulated sugar', 'water', 'mccormick vanilla extract']"
Oh sweet basil,Cranberry Cream Cheese Dip,https://ohsweetbasil.com/cranberry-cream-cheese-dip-recipe/,5 minutes,"['bag cranberries', 'jalapeno', 'green onions', 'handful cilantro', 'orange zest', 'orange juice', 'salt', 'sugar', '8 ounce packages of light cream cheese']"
Oh sweet basil,Rocky Road Fudge,https://ohsweetbasil.com/rocky-road-fudge-recipe/,2 hours 3 minutes,"['chocolate chips', '14 ounce can sweetened condensed milk', 'miniature marshmallows', 'walnuts']"
Oh sweet basil,Santa Hat Brownies,https://ohsweetbasil.com/santa-hat-brownies-recipe/,1 hour,"['all-purpose flour', 'salt', 'baking soda', 'large eggs', 'light brown sugar', 'vegetable oil', 'water', 'vanilla extract', 'semi-sweet chocolate', 'replacewithoutsep"" id=""66"" data-gr-id=""66"">chips', 'fresh strawberries', 'vanilla frosting']"
Oh sweet basil,Reese's Marshmallow Frosted Cookies,https://ohsweetbasil.com/reeses-marshmallow-frosted-cookies-recipe/,18 minutes,"['butter', 'shortening', 'white sugar', 'brown sugar', 'large egg', 'vanilla extract', 'all purpose flour like gold medal', 'cocoa', 'instant chocolate pudding mix', 'salt', 'baking soda', 'peanut butter cups', 'marshmallows', 'butter', 'cocoa', 'powdered sugar', 'milk']"
Oh sweet basil,Homemade Maple Twists,https://ohsweetbasil.com/homemade-maple-twists-recipe/,2 hours 52 minutes,"['flour', 'milk', 'butter', 'sugar', 'salt', 'active dry yeast', 'maple extract', 'egg', 'melted butter', 'white sugar', 'chopped pecans', 'cinnamon', 'maple extract', 'powdered sugar', 'melted butter', 'milk', 'maple extract', 'vanilla extract']"
Oh sweet basil,Cranberry Bundt Cake,https://ohsweetbasil.com/cranberry-bundt-cake-recipe/,1 hour 30 minutes,"['unsalted butter', 'of all-purpose flour or more as needed to flour the pan', 'all-purpose flour', 'baking powder', 'kosher salt', 'fresh cranberries', 'all-purpose flour', 'sticks unsalted butter', 'sugar', 'vanilla extract', 'large eggs at room temperature', 'sour cream', ""confectioners' sugar or more as needed"", 'orange juice or more as needed', 'of kosher salt to taste']"
Oh sweet basil,Orange Cranberry Almond Rice Pilaf,https://ohsweetbasil.com/orange-cranberry-almond-rice-pilaf-recipe/,40 minutes,"['butter', 'shallot', 'small garlic clove', 'zest of 1 orange', 'rice', 'craisins', 'orange juice', 'of salt', 'cinnamon', 'sugar', 'chicken stock or broth', 'orange juice', 'sliced almonds', 'parsley']"
Oh sweet basil,Soft and Chewy Molasses Cookies,https://ohsweetbasil.com/soft-and-chewy-molasses-cookies-recipe/,2 hours 8 minutes,"['unsalted butter', 'light brown sugar', 'sugar ', 'large egg', 'molasses', 'all purpose flour', 'salt', 'cinnamon', 'ground ginger', 'allspice', 'baking soda', 'white sugar for rolling']"
Oh sweet basil,Grilled Peanut Butter Nutella and Banana Sandwich,https://ohsweetbasil.com/grilled-peanut-butter-nutella-and/,7 minutes,"['good quality bread', 'creamy peanut butter', 'nutella spread', 'banana', 'unsalted butter']"
Oh sweet basil,Cheesy Ranch Chicken and Rice Casserole,https://ohsweetbasil.com/cheesy-ranch-chicken-and-potatoes-casserole-recipe/,1 hour 35 minutes,"['butter', 'garlic', 'minced mushrooms', 'flour', 'ranch seasoning mix', 'milk', 'chicken broth', 'cooked chicken', 'heaping cup sliced carrots', 'heaping cup broccoli', 'chicken broth', 'water', 'white or brown rice', 'frozen peas *optional', 'salt and pepper to taste', 'colby jack or cheddar cheese']"
Oh sweet basil,Soft Pumpkin Cinnamon Rolls,https://ohsweetbasil.com/soft-pumpkin-cinnamon-rolls-recipe/,2 hours 22 minutes,"['warm water', 'heavy cream *may substitute whole milk*', 'instant yeast', 'plus 2 teaspoons sugar', 'buttermilk', 'fine grain sea salt salt', 'large eggs', 'canola oil', 'melted butter', 'pumpkin puree', 'all purpose flour', 'cinnamon', 'soy lecithin *optional see note', 'softened butter', 'plus 2 tablespoons packed light brown sugar', 'white sugar', 'ground cinnamon', 'cornstarch', 'cream cheese', 'softened butter', 'vanilla extract', 'corn syrup', 'powdered sugar']"
Oh sweet basil,Baked Potatoes with Loaded Broccoli Bacon Cheese Sauce,https://ohsweetbasil.com/baked-potatoes-with-loaded-broccoli-bacon-cheese-sauce-recipe/,45 minutes,"['medium russet potatoes', 'olive oil', 'salt and pepper', 'whole milk', 'unsalted butter', 'all-purpose flour', 'sharp cheddar cheese', 'hot sauce', 'cayenne pepper', 'salt + pepper to taste', 'chopped steamed broccoli florets', 'bacon']"
Oh sweet basil,Turkey Peanut Butter Cookies,https://ohsweetbasil.com/turkey-peanut-butter-cookies-recipe/,30 minutes,"['creamy peanut butter', 'unsalted butter', 'white sugar', 'packed brown sugar', 'large egg', 'heavy cream', 'vanilla extract', ' white flour', 'baking powder', 'salt', 'tub cream cheese frosting', 'orange food coloring', ""bag m&m's"", 'edible eyes', ""mini reese's peanut butter cups""]"
Oh sweet basil,Quick and Easy Italian Fajitas,https://ohsweetbasil.com/quick-and-easy-italian-fajitas-recipe/,20 minutes,"['johnsonville hot italian sausage links', 'cumin', 'chili powder', 'ground coriander', 'olive oil', 'red', 'onion', 'guacamole', 'shredded cheese', 'salsa', 'sour cream', 'fresh flour tortillas']"
Oh sweet basil,Mini Pumpkin Pies,https://ohsweetbasil.com/mini-pumpkin-pies-recipe/,1 hour 30 minutes,"['all-purpose flour', 'salt', '+ 2 tablespoons shortening', 'cold water', '15 ounce can pumpkin puree', '12 ounce can evaporated milk', 'eggs', 'brown sugar', 'cinnamon', 'salt', 'ginger', 'whipped cream', 'cinnamon or pumpkin pie spice']"
