Blog,Recipe,Link,Time,Ingredients
Pinch of Yum,Garlic Herb Spaghetti with Chicken Meatballs,https://pinchofyum.com/garlic-herb-spaghetti-chicken-meatballs,1 hour,"['baked meatballs:', 'ground turkey or chicken', 'egg', 'panko breadcrumbs', 'grated parmesan', 'olive oil', 'garlic powder', 'onion powder', 'salt', 'black pepper', 'garlic herb pasta:', 'spaghetti, linguine, or cappellini', 'land o lakes® butter', 'garlic', 'lemon zest', 'fresh spinach', 'fresh parsley', 'parmesan', 'water', 'white wine']"
Pinch of Yum,Clean Eating Instant Pot Summer Soup,https://pinchofyum.com/instant-pot-summer-soup,50 minutes,"['chicken breasts', 'crushed tomatoes', 'carrots', 'celery', 'garlic', 'farro', 'chicken broth', 'olive oil', 'basil', 'oregano', 'garlic', 'onion powder', 'salt', 'zucchini', 'fresh sweet corn kernels', 'parmesan', 'lemon juice', 'plain yogurt', 'fresh herbs', 'freshly ground pepper']"
Pinch of Yum,2-Minute Creamy Avocado Dip,https://pinchofyum.com/avocado-dip,5 minutes,"['avocado', 'plain greek yogurt', 'lime juice', 'garlic powder', 'salt']"
Pinch of Yum,Healthy-ish Breakfast Cookies,https://pinchofyum.com/healthy-ish-breakfast-cookies,45 minutes,"['banana', 'peanut butter', 'honey', 'maple syrup', 'coconut oil', 'vanilla', 'rolled oats', 'whole wheat flour', 'baking soda', 'chocolate chunks']"
Pinch of Yum,Life-Changing Crispy Fried Pizzas,https://pinchofyum.com/life-changing-fried-pizzas,1 hour 20 minutes,"['pizza dough', 'oil', 'tomato sauce', 'fresh mozzarella cheese', 'fresh basil', 'pesto', 'red pepper flakes', 'parmesan cheese', 'toppings']"
Pinch of Yum,The Best Chicken Tinga Tacos,https://pinchofyum.com/the-best-chicken-tinga-tacos,20 minutes,"['chicken tinga tacos:', 'olive oil', 'sweet onion', 'garlic', 'chipotle peppers in adobo sauce', 'dried oregano', 'ground cumin', 'crushed fire-roasted tomatoes', 'chicken stock', 'kosher salt', 'shredded cooked chicken', 'for serving:', '(6-inch) corn tortillas', 'ripe avocados', 'chopped fresh cilantro', 'diced red onion', 'crumbled cotija', 'lime,']"
Pinch of Yum,Springy Blueberry Lemon Bread,https://pinchofyum.com/blueberry-lemon-bread,1 hour 15 minutes,"['land o lakes® butter', 'white sugar', 'lemon', 'eggs', 'flour', 'baking powder', 'salt', 'milk', 'blueberries']"
Pinch of Yum,Kitchen Sink Sunflower Salad,https://pinchofyum.com/kitchen-sink-sunflower-salad,45 minutes,"['for the sunflower dressing', 'sunflower seed butter', 'plain yogurt', 'garlic powder', 'curry powder', 'cumin', 'pepper', 'salt', 'for the salad', ':', 'sweet potato', 'brussel sprouts', 'kale', 'cucumber', 'black beans', 'protein', 'sunflower seeds']"
Pinch of Yum,"Ham, Egg, and Cheese Brunch Cups",https://pinchofyum.com/ham-egg-and-cheese-brunch-cups,35 minutes,"['butter', 'baker’s corner all-purpose flour', 'milk', 'swiss cheese', 'salt', 'puff pastry', 'simplynature organic cage free brown eggs', 'appleton farms spiral sliced half ham', 'simplynature organic cage free brown egg', 'chives', 'salt', 'pepper']"
Pinch of Yum,Date Night Mushroom Fettuccine,https://pinchofyum.com/mushroom-fettuccine,30 minutes,"['land\xa0o lakes® butter', 'garlic', 'mushrooms', 'heavy whipping cream', 'fettuccine', 'parmesan cheese', 'pasta water', 'salt', 'fresh ground black pepper', 'parsley']"
Pinch of Yum,Slow Cooker Chicken Pot Pie Soup,https://pinchofyum.com/slow-cooker-chicken-pot-pie-soup,4 hours 10 minutes,"['chicken breasts', 'salt', 'pepper', 'onion', 'garlic', 'rosemary', 'thyme', 'chicken broth', 'russet potato', 'frozen peas and carrots', 'flour', 'heavy cream', 'cornstarch', 'parsley', 'puff pastry']"
Pinch of Yum,Firecracker Vegan Lettuce Wraps,https://pinchofyum.com/vegan-lettuce-wraps,35 minutes,"['for the firecracker sauce:', 'peanut butter', 'soy sauce', 'sesame oil', 'rice vinegar', 'chili paste', 'sugar', 'ginger', 'garlic', 'for the lettuce wraps:', 'tofu', 'brown rice noodles', 'lettuce leaves', 'peanuts, cilantro, lime']"
Pinch of Yum,Basic Soft Pretzels,https://pinchofyum.com/basic-soft-pretzels,1 hour 15 minutes,"['milk', 'instant yeast', 'brown sugar', 'melted butter', 'salt', 'all-purpose flour', 'flour', 'baking soda', 'egg', 'coarse salt']"
Pinch of Yum,Beer Cheese Soup with Soft Pretzels,https://pinchofyum.com/beer-cheese-soup-with-soft-pretzels,40 minutes,"['olive oil', 'onion', 'garlic', 'celery', 'jalapeno', 'red bell pepper', 'smoked paprika', 'beer', 'chicken or vegetable broth', 'butter', 'flour', 'whole milk', 'cheddar cheese', 'smoked cheddar cheese', 'salt', 'pepper']"
Pinch of Yum,Salted Caramel Brownies,https://pinchofyum.com/salted-caramel-brownies,1 hour,"['yummy homemade caramel:', 'sugar', 'salted butter', 'heavy cream', 'salt', 'fudgy thick brownies:', 'unsweetened chocolate', 'salted butter', 'sugar', 'eggs', 'vanilla', 'flour', 'salt']"
Pinch of Yum,Crunchwrap Supreme,https://pinchofyum.com/crunchwrap,35 minutes,"['spicy ground beef', 'olive oil', 'onion', 'garlic', 'ground beef', 'taco seasoning', 'pepperjack cheese sauce:', 'butter', 'flour', 'milk', 'pepperjack cheese', 'crunchwrap extras', '(customize to your heart’s desire):', 'tortillas', 'something crunchy', 'lettuce, tomato, cilantro', 'sour cream', 'salsa']"
Pinch of Yum,Avocado Kale Caesar Salad + Sweet Potato Fries,https://pinchofyum.com/avocado-kale-caesar-salad-sweet-potato-fries,10 minutes,"['avocado', 'water', 'mayonnaise', 'garlic', 'lemon juice', 'dijon mustard', 'salt', 'kale', 'parmesan', 'pepitas']"
Pinch of Yum,Buffalo Cauliflower Tacos with Avocado Crema,https://pinchofyum.com/buffalo-cauliflower-tacos-avocado-crema,45 minutes,"['buffalo cauliflower tacos:', 'flour', 'milk', 'garlic powder, salt, and pepper', 'cauliflower', 'hot sauce', 'cabbage', 'slaw', 'cilantro', 'tortillas', 'avocado crema', 'avocados', 'garlic', 'sour cream', 'water', 'salt', 'lemon', 'lime']"
Pinch of Yum,Almond Butter Cups,https://pinchofyum.com/almond-butter-cups,1 hour 10 minutes,"['coconut oil', 'cocoa powder', 'natural sweetener', 'salt', 'almond butter', 'sea salt']"
Pinch of Yum,Kimchi Fried Rice,https://pinchofyum.com/kimchi-fried-rice,15 minutes,"['oil', 'garlic', 'ginger', 'cooked rice', 'cauliflower rice', 'frozen peas and carrots', 'kimchi', 'soy sauce', 'eggs', 'chili paste', 'sriracha', 'sesame oil', 'sesame seeds']"
Pinch of Yum,Sheet Pan Garlic Ginger Chicken & Broccoli,https://pinchofyum.com/garlic-ginger-chicken,30 minutes,"['for the garlic ginger sauce:', 'low sodium soy sauce', 'water', 'white vinegar', 'oil', 'fresh ginger', 'garlic', 'dates', 'for the chicken and broccoli:', 'chicken breasts or thighs', 'broccoli', 'red pepper,', 'sesame oil', 'sesame seeds', 'green onions']"
Pinch of Yum,Vegetarian Swedish Meatballs,https://pinchofyum.com/vegetarian-swedish-meatballs,35 minutes,"['vegetarian meatballs:', 'wild rice', 'mushrooms', 'greek yogurt', 'eggs', 'breadcrumbs', 'smoked paprika', 'garlic powder', 'salt', 'olive oil', 'for the gravy:', 'salted butter', 'onion powder', 'garlic powder', 'flour', 'vegetable broth', 'sour cream']"
Pinch of Yum,The Best Green Smoothie,https://pinchofyum.com/the-best-green-smoothie,5 minutes,"['mango chunks', 'peach slices', 'kale', 'spinach', 'almond milk', 'fresh ginger', 'cinnamon', 'honey']"
Pinch of Yum,Red Pepper Cashew Pasta with Roasted Cauliflower,https://pinchofyum.com/red-pepper-cashew-pasta,45 minutes,"['cauliflower', 'olive oil', 'salt', 'cashews', 'water', 'salt', 'pasta sauce', 'roasted red peppers', 'whole wheat penne pasta']"
Pinch of Yum,Gooey Caramel Monkey Bread,https://pinchofyum.com/gooey-caramel-monkey-bread,2 hours 25 minutes,"['for the dough:', 'water', 'instant yeast', 'salt', 'honey', 'sugar', 'eggs', 'butter', 'flour', 'for the caramel sauce:', 'butter', 'heavy whipping cream', 'brown sugar', 'sea salt']"
Pinch of Yum,Spicy Chicken Meal Prep with Rice and Beans,https://pinchofyum.com/spicy-chicken-meal-prep,20 minutes,"['for the chicken meal prep:', 'long grain white', 'rice', 'water', 'fresh salsa', 'salt', 'oil', 'chicken breasts', 'cumin', 'chili powder', 'garlic powder', 'cayenne', 'for adding in later:', 'black beans', 'cilantro', 'sunshine sauce']"
Pinch of Yum,5-Minute Sunshine Sauce,https://pinchofyum.com/5-minute-sunshine-sauce,5 minutes,"['olive oil', 'water', 'white vinegar', 'salt', 'oregano', 'basil', 'garlic', 'black pepper', 'fresh herbs', 'fresh', 'lemon']"
Pinch of Yum,Bulletproof Peppermint Mocha,https://pinchofyum.com/bulletproof-peppermint-mocha,5 minutes,"['coffee', 'milk of choice', 'protein powder', 'bulletproof collagen protein', 'cocoa powder', 'agave', 'peppermint extract', 'salt']"
Pinch of Yum,Instant Pot Korean Beef Tacos,https://pinchofyum.com/instant-pot-korean-beef-tacos,1 hour,"['for the korean beef:', 'pears', 'ginger', 'garlic', 'soy sauce', 'brown sugar', 'sesame oil', 'top sirloin', 'for the tacos:', 'cilantro', 'peanuts', 'kimchi', 'sriracha mayo', 'flour tortillas']"
Pinch of Yum,Spinach Queso with Crispy Jalapeños,https://pinchofyum.com/spinach-queso,15 minutes,"['jalapeños', 'onion', 'butter', 'olive oil', 'garlic', 'baby spinach', 'flour', 'milk', 'shredded cheese', 'crispy jalapeños', 'cilantro']"
Pinch of Yum,Golden Soup,https://pinchofyum.com/golden-soup,30 minutes,"['olive oil', 'onion', 'garlic', 'cauliflower', 'cashews', 'turmeric', '', 'water', 'salt', 'lemon juice']"
Pinch of Yum,Favorite Pumpkin Muffins,https://pinchofyum.com/favorite-pumpkin-muffins,20 minutes,"['rolled oats', 'pumpkin puree', 'plain\xa0greek yogurt', 'real maple syrup', 'eggs', 'baking soda', 'cinnamon', 'salt', 'chocolate chips']"
Pinch of Yum,Chili Garlic Instant Pot Noodles,https://pinchofyum.com/instant-pot-noodles,8 minutes,"['soy sauce', 'brown sugar', 'white vinegar', 'chili garlic paste', 'olive oil', 'water', 'brown rice noodles', 'chicken breasts', 'bell peppers']"
Pinch of Yum,Instant Pot Wild Rice Soup,https://pinchofyum.com/instant-pot-wild-rice-soup,1 hour,"['for the instant pot:', 'carrots', 'celery', 'onion', 'garlic', 'wild rice', 'fresh mushrooms', 'chicken broth', 'salt', 'poultry seasoning', 'thyme', 'for the stovetop:', 'butter', 'flour', 'milk']"
Pinch of Yum,Instant Pot Pumpkin Walnut Chili,https://pinchofyum.com/instant-pot-chili,1 hour 15 minutes,"['pumpkin chili ingredients:', 'fire-roasted tomatoes', 'onion', 'garlic', 'poblano peppers', 'chipotle peppers', 'walnuts', 'red lentils', 'bulgur', 'chili powder', 'smoked paprika', 'salt', 'broth', 'add at the end:', 'pumpkin puree', 'black beans']"
Pinch of Yum,Instant Pot Minestrone Soup,https://pinchofyum.com/instant-pot-minestrone-soup,50 minutes,"['for the instant pot minestrone:', 'carrots', 'celery stalks', 'onion', 'garlic', 'green cabbage', 'pesto', 'marinara sauce', 'cannellini or navy beans', 'water', 'salt', 'bay leaves', 'smoked paprika', 'to add at the end:', 'bulgur']"
Pinch of Yum,The Ultimate Breakfast Sandwich,https://pinchofyum.com/breakfast-sandwich,15 minutes,[]
Pinch of Yum,Life Changing Soft Scrambled Eggs,https://pinchofyum.com/soft-scrambled-eggs,5 minutes,"['eggs', 'butter', 'salt']"
Pinch of Yum,Pumpkin Gnocchi with Sage Butter Sauce,https://pinchofyum.com/pumpkin-gnocchi,35 minutes,"['pumpkin gnocchi:', 'baking potato', 'pumpkin puree', 'egg', 'all purpose flour', 'salt', 'butter', 'sage butter sauce:', 'butter', 'sage leaves', 'garlic', 'flour', 'heavy whipping cream', 'starchy water']"
Pinch of Yum,Favorite Pumpkin Granola,https://pinchofyum.com/pumpkin-granola,40 minutes,"['rolled oats', 'sliced almonds', 'pistachios', 'flaked coconut', 'pumpkin puree', 'olive oil', 'maple syrup', 'salt', 'cinnamon']"
Pinch of Yum,Caramelized Onion Dip,https://pinchofyum.com/onion-dip,55 minutes,"['onions', 'butter', 'salt', 'sugar', 'white wine', 'sour cream', 'cream cheese', 'fresh parsley', 'soy sauce', 'worcestershire']"
Pinch of Yum,Basic Garlic Butter Tomato Sauce,https://pinchofyum.com/tomato-sauce,15 minutes,"['cherry tomatoes', 'olive oil', 'garlic', 'balsamic vinegar', 'butter']"
Pinch of Yum,5-Ingredient Green Curry,https://pinchofyum.com/green-curry,45 minutes,"['for the green curry:', 'firm\xa0tofu', 'olive oil', 'salt', 'sweet potatoes', 'green curry paste', 'coconut milk', 'broccoli florets', 'optional extras:', 'cilantro', 'raisins', 'fish sauce', 'brown sugar']"
Pinch of Yum,Modern Scotcheroos,https://pinchofyum.com/modern-scotcheroos,20 minutes,"['brown rice syrup', 'peanut butter', 'real maple syrup', 'brown rice krispies', 'dark chocolate chips', 'flaked sea salt']"
Pinch of Yum,The Best Vegan Broccoli Cheese Soup,https://pinchofyum.com/detox-broccoli-cheese-soup,30 minutes,"['olive oil', 'garlic', 'onion', 'celery', 'carrots', 'potato', 'broccoli', 'florets', 'vegetable broth', 'almondmilk', 'nutritional yeast', 'sea salt', 'croutons']"
Pinch of Yum,Cheater’s Power Salad,https://pinchofyum.com/cheaters-power-salad,20 minutes,"['salad mix', 'black beans', 'avocado,', 'shredded chicken']"
Pinch of Yum,Unbelievably Good Cashew Coffee,https://pinchofyum.com/cashew-coffee,5 minutes,"['strongly brewed coffee', 'cashews', 'honey', 'sea salt']"
Pinch of Yum,Back Pocket Stir Fry with Noodles,https://pinchofyum.com/back-pocket-stir-fry,40 minutes,"['stir fry basics:', 'brown rice noodles', 'tofu', '1 tablespoon olive oil', 'vegetables', 'garlic', 'peanuts', 'cilantro', 'lime', 'shake-in-a-jar stir fry sauce:', 'soy sauce', 'brown sugar', 'honey', 'water', 'white vinegar', 'chili paste']"
Pinch of Yum,Autumn Glow Milkshake,https://pinchofyum.com/autumn-glow-milkshake,10 minutes,"['sweet potato', 'cauliflower florets', 'vanilla almondmilk', 'almond butter', 'protein powder', 'honey', 'sea salt']"
Pinch of Yum,Rockin’ Chimichurri Steak Tacos,https://pinchofyum.com/steak-tacos,1 hour 15 minutes,"['marinade:', 'jalapeño', 'cilantro', 'garlic cloves', 'limes', 'orange', 'vinegar', 'worcestershire', 'olive oil', 'brown sugar', 'cumin', 'salt', 'pepper', 'for the steak tacos:', 'flank steak', 'tortillas', 'red onion', 'cotija cheese', 'cilantro', 'guacamole', 'chimichurri']"
Pinch of Yum,Loaded Caprese Grilled Cheese,https://pinchofyum.com/caprese-grilled-cheese,30 minutes,"['for the caprese grilled cheese:', 'sourdough bread', 'fresh mozzarella cheese', 'pesto', 'butter', 'garlic butter tomato sauce', 'for the garlic butter tomato sauce:', 'cherry tomatoes', 'garlic', 'butter', 'balsamic vinegar']"
Pinch of Yum,Mind-Blowing Vegan Chocolate Pie,https://pinchofyum.com/vegan-chocolate-pie,10 minutes,"['for the chocolate pie filling:', 'silken firm\xa0tofu', 'almondmilk', 'almond butter', 'chocolate chips*', 'flaky sea salt', 'for the crust:']"
Pinch of Yum,Sunshine Lentil Bowls with Garlic Olive Oil Dressing,https://pinchofyum.com/lentil-bowls,15 mins,"['lentils', 'potatoes', 'green beans', 'tomatoes', 'dill', 'eggs', 'goat cheese', 'garlic olive oil dressing:', 'olive oil', 'white vinegar', 'water', 'coarse', 'sea salt (or', 'table salt)', 'black pepper', 'dry oregano', 'dry basil', 'sugar', 'garlic']"
Pinch of Yum,Best S’mores Bars,https://pinchofyum.com/smores-bars,45 minutes,"['butter', 'white sugar', 'brown sugar', 'egg', 'vanilla', 'baking powder', 'flour', 'salt', 'graham crackers', 'peanut butter', 'chocolate bars', 'marshmallow creme']"
Pinch of Yum,Chopped Salad Pizza,https://pinchofyum.com/chopped-salad-pizza,35 minutes,"['for the chopped salad:', 'romaine lettuce', 'cherry tomatoes', 'chickpeas', 'salami', 'cheese', 'pepperoncini', 'olives', 'parsley', 'italian dressing', 'pizza:', 'pizza crust', 'tomato sauce', 'mozzarella cheese']"
Pinch of Yum,The Best Avocado Egg Salad,https://pinchofyum.com/the-best-avocado-egg-salad,20 minutes,[]
Pinch of Yum,Summery Chipotle Corn Chowder,https://pinchofyum.com/summery-chipotle-corn-chowder,30 minutes,"['olive oil', 'red potatoes', 'onion', 'garlic', 'sweet corn kernels', 'zucchini', 'salt', 'vegetable broth', 'almondmilk', 'chipotle peppers', 'basil leaves']"
Pinch of Yum,5 Ingredient Peanut Butter Chocolate Chip Cookies,https://pinchofyum.com/5-ingredient-peanut-butter-chocolate-chip-cookies,22 minutes,"['coconut sugar', 'eggs', 'vanilla extract', 'salt', 'peanut butter', 'chocolate chips']"
Pinch of Yum,Garlic Basil Shrimp and Grits,https://pinchofyum.com/garlic-basil-shrimp-and-grits,40 minutes,"['grits', 'almond breeze original almondmilk', 'olive oil', 'sea', 'salt', 'shrimp', 'garlic', 'cherry tomatoes', 'chicken broth', 'fresh basil']"
Pinch of Yum,Detox Rainbow Roll-Ups with Peanut Sauce,https://pinchofyum.com/detox-rainbow-roll-ups-peanut-sauce,45 minutes (lots of chopping),"['rainbow roll-ups', 'carrots', 'cucumbers', 'red cabbage', 'curry hummus', 'cooked rice', 'quinoa', 'peanuts and cilantro', 'collard\xa0greens', 'peanut sauce', 'peanut butter', 'soy sauce', 'rice vinegar', 'water', 'honey', 'garlic']"
Pinch of Yum,Curry Hummus,https://pinchofyum.com/curry-hummus,10 minutes,"['chickpeas', 'coconut milk', 'red curry paste', 'curry powder', 'garlic', 'sea salt']"
Pinch of Yum,Lemon Lavender Muffins,https://pinchofyum.com/lemon-lavender-muffins,35 minutes,"['lemon lavender muffins:', 'glaze:']"
Pinch of Yum,Blackout Chocolate Cake,https://pinchofyum.com/blackout-chocolate-cake,1 hour 15 minutes,"['for the chocolate cake:', 'for the frosting:']"
Pinch of Yum,Pesto Asparagus Noodles,https://pinchofyum.com/pesto-asparagus-noodles,25 minutes,[]
Pinch of Yum,Spring Detox Cauliflower Salad,https://pinchofyum.com/spring-detox-cauliflower-salad,40 minutes,"['cauli salad:', '1 14-ounce can chickpeas,', 'chili powder, salt, and pepper', '1 head cauliflower', '1 apple', '1 shallot', 'a handful of parsley and mint', '2 firm avocados', 'jar dressing:', '2 tablespoons grainy mustard', '2 tablespoons honey', '1/4 cup olive oil', '1/4 cup water', 'juice and zest of one lime', 'salt and pepper']"
Pinch of Yum,The Ultimate Wild Rice Burgers,https://pinchofyum.com/ultimate-wild-rice-burgers,30 minutes,"['5 cups\xa0wild rice,', '1 cup\xa0fresh mushrooms,', '4 eggs', '1 1/2 cups mayonnaise', '1 cup panko', '4 teaspoons\xa0cumin', '1 teaspoon each salt, pepper, and garlic powder', '1/2 teaspoon', 'cayenne']"
Pinch of Yum,Everything Greek Pork Pitas,https://pinchofyum.com/everything-greek-pork-pitas,50 minutes,"['greek pork:', 'for the pitas:']"
Pinch of Yum,Spicy Instant Pot Carrot Soup,https://pinchofyum.com/carrot-soup,30 minutes,"['8–10 large carrots,', '1 onion', '3 cloves garlic,', '1 14-ounce can coconut milk', '1 1/2 cups chicken or veggie broth', '1/4 cup peanut butter', '1 tablespoon red curry paste']"
Pinch of Yum,Chicken Tetrazzini,https://pinchofyum.com/chicken-tetrazzini,1 hour 15 minutes,"['chicken tetrazzini:', 'one 3-pound rotisserie chicken', '1 pound cooked\xa0egg noodles', '1 pound sliced mushrooms', '3–4 cups tetrazzini sauce', '1/4 cup parmesan cheese', 'tetrazzini sauce:', '1/4 cup melted butter', '1/3 cup flour', '2 cups milk or cream', '1 1/2\xa0cups chicken broth', '1 1/2 teaspoons salt', '1/4 cup dry white wine']"
Pinch of Yum,Simple Enchiladas Verdes,https://pinchofyum.com/simple-enchiladas-verdes,1 hour,"['for the roasted tomatillo sauce:', '15 medium-sized tomatillos', '3 jalapeno peppers', '4 cloves garlic', '1/2 cup fresh packed cilantro', '1 cup chicken broth', '1/2 cup sour cream', 'salt', 'for the enchiladas verdes:', '10 or so\xa08-inch tortillas', '12 ounces shredded\xa0cheese', '1 lb. cooked chicken', 'additional mix-ins']"
Pinch of Yum,Life Changing Instant Pot Beef Stew,https://pinchofyum.com/instant-pot-beef-stew,50 minutes,"['2 lbs beef', '1 medium onion', '2 stalks\xa0celery', '6 carrots', '2 tablespoons', 'small\xa0tapioca', '', '1/2 cup tomato juice', '2 teaspoons', 'salt', '1 tablespoon sugar']"
Pinch of Yum,Baked Mac and Cheese,https://pinchofyum.com/baked-mac-and-cheese,1 hour 15 minutes,[]
Pinch of Yum,Basic + Awesome Creamy Potato Soup,https://pinchofyum.com/creamy-potato-soup,1 hour 15 minutes,[]
Pinch of Yum,Amazingly Wholesome 5 Ingredient Banana Bread Muffins,https://pinchofyum.com/banana-bread-muffins,30 minutes,[]
Pinch of Yum,3 Ingredient Creamy Tomato Shells,https://pinchofyum.com/creamy-tomato-shells,25 minutes,[]
Pinch of Yum,Minty Chocolate Holiday Cake Bites,https://pinchofyum.com/cake-bites,20 minutes,[]
Pinch of Yum,Pumpkin Bundt Cake and Baby Shower,https://pinchofyum.com/pumpkin-bundt-cake,1 hour,[]
Pinch of Yum,Awesomely Easy Swiss Fondue,https://pinchofyum.com/easy-cheese-fondue,30 minutes,[]
Pinch of Yum,Peanut Noodle Salad,https://pinchofyum.com/peanut-noodle-salad,1 hour 5 minutes,[]
Pinch of Yum,Southwest Sweet Potato Tater Tot Hotdish,https://pinchofyum.com/sweet-potato-tater-tot-hotdish,45 minutes,[]
Pinch of Yum,Caramelized Banana Oatmeal,https://pinchofyum.com/caramelized-banana-oatmeal,25 minutes,[]
Pinch of Yum,Detox Moroccan-Spiced Chickpea Glow Bowl,https://pinchofyum.com/morrocan-spiced-chickpea-glow-bowl,30 minutes,[]
Pinch of Yum,Creamy Parmesan Orecchiette with Butternut Squash and Broccolini,https://pinchofyum.com/creamy-parmesan-orecchiette,45 minutes,[]
Pinch of Yum,Slow Cooker Beef Ragu with Pappardelle,https://pinchofyum.com/slow-cooker-beef-ragu-with-pappardelle,8 hours 10 minutes,[]
Pinch of Yum,Creamy Tomato Risotto with Pan Fried Barramundi,https://pinchofyum.com/creamy-tomato-risotto-pan-fried-barramundi,1 hour,[]
Pinch of Yum,Jumbo Butternut Squash Ravioli with Kale Pesto,https://pinchofyum.com/butternut-squash-ravioli,30 minutes,[]
Pinch of Yum,Spicy Posole with Cheesy Jalapeño Cornbread Muffins,https://pinchofyum.com/spicy-posole-cheesy-jalapeno-cornbread-muffins,30 minutes,[]
Pinch of Yum,5 Minute Magic Vegan Caramel Sauce,https://pinchofyum.com/5-minute-magic-vegan-caramel-sauce,5 minutes,[]
Pinch of Yum,Cheesy Meatball Pull-Apart Pizza Ring,https://pinchofyum.com/pull-apart-pizza-ring,30 minutes,[]
Pinch of Yum,Strawberry Oat Crumble Bars,https://pinchofyum.com/strawberry-oat-crumble-bars,50 minutes,[]
Pinch of Yum,5 Ingredient Pumpkin Alfredo,https://pinchofyum.com/pumpkin-alfredo,25 minutes,[]
Pinch of Yum,Southwest Turkey Breakfast Stacks,https://pinchofyum.com/southwest-turkey-breakfast-stacks,35 minutes,[]
Pinch of Yum,Smores Waffles with Nutella and Toasted Coconut,https://pinchofyum.com/smores-waffles,15 minutes,"['waffle batter:', 'filling / toppings:']"
Pinch of Yum,Loaded Mediterranean Street Cart Fries,https://pinchofyum.com/street-cart-fries,30 minutes,[]
Pinch of Yum,Garlic Basil Barramundi Skillet with Tomato Butter Sauce,https://pinchofyum.com/garlic-basil-barramundi-skillet,30 minutes,"['olive oil', 'garlic', 'basil', 'parsley', 'salt', 'pepper', 'tomatoes', 'white beans', 'barramundi', 'chicken or vegetable broth', 'butter', 'parmesan cheese']"
Pinch of Yum,No-Bake Salted Caramel Cups,https://pinchofyum.com/no-bake-salted-caramel-cups,25 minutes,[]
Pinch of Yum,Next Level Zoodles with Creamy Corn Sauce,https://pinchofyum.com/zoodles-with-creamy-corn-sauce,25 minutes,[]
Pinch of Yum,Healthy Garlic Herb Chicken Salad,https://pinchofyum.com/healthy-chicken-salad,35 minutes,"['salad base:', 'creamy basil dressing:']"
Pinch of Yum,Summer Bliss Bowls with Sweet Potato Falafel and Jalapeño Ranch,https://pinchofyum.com/summer-bliss-bowls,30 minutes,[]
Pinch of Yum,BBQ Chicken Sweet Potato Pizza,https://pinchofyum.com/bbq-chicken-sweet-potato-pizza,1 hour 5 minutes,[]
Pinch of Yum,5 Ingredient Peanut Butter Cup Nice Cream,https://pinchofyum.com/nice-cream,15 minutes,[]
Pinch of Yum,3 Ingredient Sweet Potato Pizza Crust,https://pinchofyum.com/sweet-potato-pizza-crust,1 hour,"['sweet potato', 'rolled oats', 'egg', 'salt', 'garlic powder', 'olive oil']"
Pinch of Yum,Zippy Orzo Summer Salad,https://pinchofyum.com/zippy-orzo-summer-salad,25 minutes,"['for the salad:', 'for the dressing:']"
Pinch of Yum,Berry Chia Overnight Oats,https://pinchofyum.com/chia-overnight-oats,10 minutes,[]
Pinch of Yum,Easy Chili Lime Fish Tacos,https://pinchofyum.com/easy-chili-lime-fish-tacos,30 minutes,[]
Pinch of Yum,Best Easy Honey Lemon Chicken,https://pinchofyum.com/lemon-chicken,1 hour,[]
Pinch of Yum,World’s Best Watermelon Smoothie,https://pinchofyum.com/worlds-best-watermelon-smoothie,5 minutes,[]
Pinch of Yum,Green Curry Scallops with Mango Cilantro Salsa,https://pinchofyum.com/green-curry-scallops,40 minutes,[]
Pinch of Yum,Korean BBQ Burrito,https://pinchofyum.com/korean-bbq-burrito,28 minute,[]
Pinch of Yum,Banh Mi Bowls with Lemongrass Meatballs,https://pinchofyum.com/banh-mi-bowls,1 hour 20 minutes,[]
Pinch of Yum,Raw Salted Chocolate Snack Bars,https://pinchofyum.com/chocolate-snack-bars,25 minutes,"['crust:', 'chocolate filling layer:']"
Pinch of Yum,15 Minute Lo Mein,https://pinchofyum.com/lo-mein,20 minutes,"['dark soy sauce', 'light soy sauce', 'sesame oil', 'sugar', 'uncooked ramen noodles', 'sesame oil', 'onions', 'vegetables like carrots, red peppers, cabbage, bok choy, mushrooms,', 'broccoli', 'mirin']"
Pinch of Yum,Glowing Grilled Summer Detox Salad,https://pinchofyum.com/detox-salad,35 minutes,['cilantro avocado dressing']
Pinch of Yum,Ricotta Berry French Toast Casserole,https://pinchofyum.com/french-toast-casserole,50 minutes,"['for the brioche dough', 'for the french toast casserole filling']"
Pinch of Yum,Super Clean Broccoli Salad with Creamy Almond Dressing,https://pinchofyum.com/clean-broccoli-salad,15 minutes,[]
Pinch of Yum,Korean BBQ Yum Yum Rice Bowls,https://pinchofyum.com/yum-yum-rice-bowls,30 minutes,"['for the steak:', 'for the yum yum rice bowls:']"
Pinch of Yum,The Best Protein Pancakes,https://pinchofyum.com/protein-pancakes,20 minutes,[]
Pinch of Yum,5 Ingredient Creamy Kale Pasta,https://pinchofyum.com/creamy-kale-pasta,40 minutes,[]
Pinch of Yum,5 Minute Yum Yum Sauce,https://pinchofyum.com/yum-yum-sauce,5 minutes,[]
Pinch of Yum,Mini Chicken Meatballs with Crispy Potatoes and Romesco,https://pinchofyum.com/mini-chicken-meatballs,30 minutes,[]
Pinch of Yum,General Tso’s Cauliflower,https://pinchofyum.com/general-tsos-cauliflower,1 hour,"['for the general tso’s sauce:', 'for the batter:', 'other ingredients:']"
